-6.607752860258213623e-01;5.027164118856420671e+00;6.088516334743283132e+00;-1.416315584683817130e+00;4.969928562498893143e+00;2.256436808562625274e+01;1.763146318655564926e+00;1.034998841895747823e+01;-1.023738418756856561e+00;-2.061152662067827102e+00;-3.330928678356306574e-05;-1.149943035181561011e-04;1.999851011289766722e+00
1.679943329461531354e+00;8.143605997772258576e-01;8.355821703584654259e+00;-5.531816302628476123e+00;5.650931917208325217e+00;9.491662295826698070e+00;-4.082001177204573672e+00;6.380050854142060857e+00;1.328292840221355497e+01;2.797157077317034002e-01;-1.545213855947959408e-04;-6.641251847759836594e-05;1.999975404967123005e+00
-1.619505362315918351e-01;1.451446015463694295e+01;-1.142114363349118555e+01;-1.024359339300577654e+00;5.738654307407721866e+00;-8.020658813673886556e-01;-6.228442821286950704e+00;1.581759714334059197e+01;1.794172067817661809e+00;-2.117875088450538179e-02;6.542591027579085174e-05;-6.180531914760550090e-05;2.000035774257757026e+00
3.558007897928213925e+00;9.708004009433350845e+00;-2.327791595837634731e+00;-1.938231686544840793e+00;5.036618168275939667e+00;1.616539697880510573e+01;1.061055390824543032e+01;1.510181956189894414e+01;-5.114206991558771342e+00;-1.117793687769497168e+01;-1.403621656830588851e-05;-2.346415235435052629e-06;1.999861936261447592e+00
2.033131763309206974e+00;6.440477117620755365e+00;-3.219720208152711649e+00;3.323306036984805090e+00;-1.210762118736230519e-02;3.400093124904742581e+00;1.037996740075770852e+01;8.445743330845292718e+00;1.019232906149413509e+01;-9.346509122882586951e-01;7.871541894679501511e-05;4.548211650919333437e-05;2.000149011367487351e+00
3.320010895291312991e+00;3.204206008519676629e+00;-3.263576623106006380e+00;-8.226995459159196500e+00;1.132703973529807939e+01;1.012839951920303783e+01;-1.621052465703867629e+00;5.567728627729060520e+00;2.194229637789208098e+00;-1.306579027539791227e+01;-1.176121514248457372e-04;7.785785917005595192e-05;1.999967526417526509e+00
6.833247528025120587e+00;6.886380296616758656e+00;-4.804784490394890639e+00;-3.377603279259078661e+00;7.309801956865320527e+00;8.516980221185338706e+00;-8.082614058313769334e+00;1.385672746410014611e+01;-2.960316460710290976e+00;1.620901241147608030e+00;2.200959079993572610e-05;1.510868856428972454e-04;2.000015218888108404e+00
-6.447169380896820456e+00;1.253581821641915006e+01;-2.711918517100893489e+00;-8.801421821384099786e+00;8.954545821535205619e+00;1.954739698968860040e+01;9.105505997122937956e-01;8.697569442323029421e+00;8.706447937314401031e-01;-1.145088755689527726e+00;-1.164792244782930441e-04;-1.714547622158699513e-05;2.000040341444133229e+00
-4.605271053766279543e+00;8.607421402371276287e+00;6.338340064358567894e+00;3.108075406618763914e+00;1.240564038711513994e+01;-8.701627452471836222e-01;5.007719246392910994e-01;1.141929868735622655e+01;-1.686855785671114827e+00;-1.095477249091536365e+01;-1.182626561773937830e-05;7.315885254684414941e-05;1.999986514968521867e+00
1.827108337914083558e+00;1.493050528338293148e+01;8.134422485592465168e-01;5.950112119441910430e-01;-7.236328719885118943e+00;1.467691726866643620e+01;7.332435057300457082e-02;6.508918561158365534e+00;5.123745921661411629e+00;2.232918768549732036e-01;-1.726244064631399667e-04;7.033211879862046707e-05;1.999921393877104103e+00
-3.136136178215316761e+00;9.305276817270712542e+00;1.107346945365525492e+01;-1.136374581503105219e+01;4.911331229775694140e+00;5.640573508639935341e+00;-3.740142208920473443e+00;8.419205253577977999e+00;5.202255269126838222e+00;3.934962577587132415e+00;-1.910347332916463383e-05;-2.070680679299665870e-04;1.999893059645721616e+00
3.212913976908014391e+00;8.119923155619865440e+00;1.397045613925453900e+01;-5.422356161084650239e+00;4.267213220954801045e+00;1.888021255826578937e+01;2.398273774805127267e+00;1.851592690394529228e+00;9.701724800510220348e+00;1.687964859488991554e+00;-4.984856066702113227e-05;-3.663690661323348126e-05;1.999969147897306954e+00
-1.847744117132485542e+00;1.735848920651152483e+01;3.194509591141170723e+00;-3.686825372783155252e+00;-5.205580237882205807e-01;-3.279861501812167290e+00;2.990239456149048625e-01;9.212182651641185771e+00;1.884148655667150507e+00;-4.859104396663237679e+00;5.374462187115697194e-05;1.428652931278078832e-04;1.999914429052570997e+00
2.576962530981604438e+00;4.442419740000715933e+00;9.903450501057346145e+00;-3.733972100187464616e+00;8.324604125350630213e+00;1.806604814856010677e+01;-1.693905944738110847e+00;5.355257198301877963e+00;4.196205833797539420e-01;-2.177238512973392215e+00;2.869224889781764190e-05;1.032461494016970351e-04;2.000121404796186386e+00
-1.974012631811238982e+00;6.503007320627579801e+00;4.902167309755827151e-01;-2.983083843253117706e+00;1.390843315082669207e+01;1.393603980641772999e+01;1.103570490071809740e+00;1.560851842695317515e+01;1.121159731114890867e+01;-7.581828661280078485e+00;-1.705867857990444009e-04;8.345583453232531751e-05;2.000018031650107275e+00
-2.235454228983532410e+00;1.440544104590633268e+01;7.631532152946137515e+00;-2.463771892522034879e+00;1.028129749973189355e+01;1.248770182030276210e+01;-4.104508116091407643e+00;4.473294936437386404e+00;5.120988958477726172e+00;-5.584386768857067196e+00;-7.269669715968142120e-05;4.372703578430201822e-05;2.000042723644420040e+00
3.203051701122870298e+00;7.226723376687853140e+00;3.253436853648012939e-01;-4.371741660998440970e+00;1.183761182121620514e+00;-6.560734682578697630e+00;-2.341309115739858893e+00;1.237913217565707846e+01;5.597896501902175359e-01;-6.675847213739818820e+00;1.042740575997860771e-04;-1.188988424025668304e-05;1.999758429255853898e+00
6.640270950582209508e+00;1.271876489503577012e+01;3.771510264256586531e+00;-3.214150775763427781e+00;5.990947150116380016e+00;-1.434948653156453702e-02;7.478200271667748700e-01;6.720657720753378861e+00;6.982422953656388653e-01;-4.257945196464293147e+00;-1.222371229949390241e-04;1.401074975270724839e-04;1.999948843806741205e+00
4.947272636426591319e+00;-4.852087619670271579e+00;5.614485183724372774e+00;-3.598241767886466658e+00;7.464498653312716669e-01;7.777096025145450398e+00;9.682314021730338283e+00;8.657578585530160353e+00;-1.764560684660262169e+00;-3.495371924846970124e+00;1.011952104248960773e-04;-4.423512773693534717e-05;2.000000614814577915e+00
1.001317425738039013e+01;1.604295602346356020e+01;-2.833650126056504348e+00;5.203476152402220833e+00;4.868024181123419503e+00;5.152236213125522823e+00;1.207641245664882179e-01;7.141500755979811821e+00;1.465821826404068551e+00;-4.921806174183142701e+00;6.846061591749241478e-05;-1.244483972809169466e-05;2.000112894870823332e+00
