5.329270299903648755e+00;3.168463926122631946e+00;3.860206917715437669e+00;-5.489891397108351612e+00;9.689543174141608262e+00;1.299003992827185705e+01;8.134994360325421781e+00;3.958357080004521578e+00;7.638656879006711087e-02;2.476386054430025574e+00;1.344456729104946957e+00;1.209712045453515472e+01;-4.019962577120327119e+00;2.601187111026128207e+00;9.395621564983219542e+00;8.998216729720716955e+00;5.468748689122413076e+00;7.404939456203392112e+00;9.794709716143520595e+00;-2.359481310013411548e+00;1.332713473410465903e-03;1.838547864952476776e-04;1.770950619310800514e-02;2.117855699457748750e-03;-2.862694398474583887e-02;-1.147683799164659832e-02;-2.280631609204655449e-03;-6.235615175549264269e-03;2.839780679806314448e-02;-3.384174125263547574e-03
9.498894553571018307e+00;1.445059350869028059e+01;4.638369433432743882e+00;-6.796199909110900883e+00;1.480968334244942319e+01;-3.297993142368920161e-01;7.138764572816405085e+00;1.928823880789810374e+01;-4.889385769359024358e+00;-1.354115362244627363e+00;-1.002262941654308648e+01;3.198493737664609426e+00;7.303640307062805981e+00;-1.969851692929114328e+00;3.065768696663783821e+00;3.314615830390300388e+00;-4.101462577116153696e+00;6.051370924841589449e+00;2.537601580193693529e+00;3.080625192678733804e+00;-8.285431577308249168e-03;-1.400559204071870172e-02;1.706352222200088753e-02;1.468329629296719410e-02;-1.706429030529390753e-02;1.319642823129532410e-03;-2.319270546339850109e-03;1.521767826514729485e-02;4.908045651667444602e-03;-1.336553998668332972e-02
-3.971161888569495702e+00;1.676260397823629589e+01;-3.269940323661155723e-01;2.915550424793726947e+00;7.759290165829678898e+00;8.749729726559195342e+00;1.398147700907091817e+01;8.815023131147572855e+00;8.343567846180313552e+00;-3.361704921671046620e+00;4.317677294435993574e+00;2.114589785407389400e+01;4.229915125338281623e-01;-7.863363102599135068e+00;1.056919542922008404e+01;8.722492290999323217e+00;1.713134047473272137e+00;7.866864830391834928e+00;3.329431136134723079e+00;5.571128584301514586e+00;-5.869286024591319033e-03;1.141036574158432564e-02;3.763554515769000630e-02;9.655586833651809767e-03;4.912715863376945769e-02;1.640045371210259798e-02;3.604020179745139225e-03;-9.204762862105343724e-03;-3.334022745352897832e-02;1.916495938949500794e-02
6.161606601342918488e+00;1.300617024108945330e+01;5.766050163965953601e+00;-3.050264381807155090e+00;1.961023314281138497e+01;8.899222895700113156e+00;5.656631601308980350e+00;6.742222434996397951e+00;3.039344886770298793e+00;2.417628982383594582e+00;3.119498891199095958e+00;1.193115405363551140e+01;-4.815832273654803153e-01;-2.562360862818270135e+00;4.281896783112322247e+00;5.396795427771739817e+00;6.285616276226623000e+00;1.199328418278580521e+01;3.190363441496769425e+00;-2.174529760286918023e+00;7.360165803554115501e-04;-1.467215141721064367e-03;-1.283796655775175030e-02;6.513193532521816161e-03;-4.699436941283688558e-03;-7.569260793766701095e-05;1.814948580893207403e-02;-1.221123989093454709e-02;3.185429993200339371e-02;-6.357825854592275526e-03
1.035177390204667480e+00;1.076364301177835792e+01;8.298586221780761107e+00;-2.231509033614236248e+00;2.291721616309130738e+00;4.950757231690749549e+00;2.481042669639264009e+00;5.980677486710514579e+00;6.893013169842740595e+00;-1.874978403534000471e+00;-4.265619497225642931e+00;6.131716946573339655e+00;7.316501800912999620e+00;-1.935223405459248536e+00;-4.840936018522924655e+00;8.746563124479770579e+00;-2.952746523144528901e+00;3.472619571395191507e+00;4.685082035179632953e+00;2.505995320610840515e+00;1.216795062056073330e-02;2.147818896697895399e-02;7.830722204833049857e-03;1.386169951440742454e-02;2.152346119638354552e-02;-3.498931577852076175e-02;-1.695635412067835607e-03;-2.307573887445224167e-02;-6.613911130637143559e-03;1.063695345249537037e-02
-4.058110822953175933e+00;1.196387341537473326e+01;8.738124290933715343e+00;-1.066248874650139733e+00;9.696704231949224706e+00;7.827171709494542995e+00;4.835845585647814415e-01;7.494513962412676200e+00;2.803108061506082826e+00;-8.024313979872990998e+00;7.014659451352988739e+00;1.558798647831736872e+01;7.394422647328475762e-01;-1.419090090992998210e+00;4.561808997380816244e+00;6.717269508223412622e+00;-2.258379679309169497e+00;1.062771785835529492e+01;-3.230118561594692572e-01;-5.392067380920123831e+00;-2.535222699047594980e-02;-1.212412665002175240e-03;1.423483524836237010e-02;1.924057138954395410e-02;3.198513452239958726e-02;-4.437150492933031147e-03;-5.129877679671165404e-03;1.096367322292773720e-02;-1.333539308789445828e-02;2.718242358391553901e-03
1.228918004749198323e+00;6.415708188602157414e+00;3.011465011248430912e+00;-7.468923421090623904e+00;1.987058737105771655e+01;1.742316865861617359e+01;9.402097644455205128e+00;3.910153682202841097e+00;6.315293153776476487e+00;3.587527253157917428e+00;1.110372432729862702e+01;1.243922663953610908e+01;1.251680322950556423e+00;-2.509835844664799254e+00;6.879825807542683691e+00;-1.295706069291393092e+00;3.633420276066042565e+00;3.728178917494896716e+00;6.047376995387731213e+00;-5.407932431171618148e+00;-1.079690027761041546e-02;-2.599068939787412685e-02;-1.843698797272978491e-03;1.233194226744923835e-02;-2.047450472315408970e-02;-1.194192421369973112e-02;4.281020472237891117e-03;-5.175272713786680662e-03;-1.123890771294792359e-03;1.581752421361741143e-02
7.584324524766752340e+00;-1.057470923157934450e+00;-2.654821960072508702e-01;-2.680099549030868111e+00;1.722709522852059649e+01;8.114857137590501424e+00;-3.082309914832134901e+00;1.283250389698913807e+01;-2.109037910342655309e+00;-2.825086126885960169e+00;2.323219064498975861e-01;7.071570853878109020e+00;8.853226340745802503e+00;4.584398342890496636e-01;1.540066589945301523e+01;6.973210736850807834e+00;-9.171725124588977707e+00;3.479844244762388072e+00;7.122850033817060833e-01;-3.579046662511681021e+00;-6.546846674754329930e-03;-3.423362523282816490e-03;2.585801119151486666e-02;4.552790562643389480e-03;-3.043064765971091254e-02;-2.823792041106687467e-02;-1.107226988262089741e-02;4.986315387803343102e-03;-1.386504326111802007e-02;-1.346841529617500734e-02
4.033125710883078696e-01;1.761039567525062566e+01;-6.167139746451821836e-01;-1.411852098554967849e+00;7.071685171039971962e+00;1.279659176947179233e+01;4.187074233696945313e+00;1.442470000339556080e+00;5.478981097419412194e+00;-2.714061835576895287e+00;4.906704549436575746e+00;5.761508031133274699e+00;-4.703733230968557777e+00;3.266511127148139515e+00;9.057383614230385405e+00;8.255059381482414693e+00;9.461767889301249568e+00;1.640418651801357441e+01;3.294720708100358664e+00;-1.314144657808580474e+00;2.584052746024770916e-03;1.219989023031037984e-02;-6.832015215364937999e-03;2.248992215928265724e-03;1.296333309927991465e-02;2.376422236355103454e-02;-9.925133042048921682e-04;-8.584326954403160431e-03;-2.252774947233425473e-02;1.259541440083760885e-02
9.367775763926861288e+00;1.545637174798193669e+01;4.467052982994982990e+00;-6.026227150479892547e-01;1.533346668472761820e+01;1.783063804580374168e+00;-6.839442198764486669e+00;5.894499575046410200e+00;-4.783211078099689040e+00;-1.524824327688265146e+00;7.316124516920183840e-01;6.975585878403018469e+00;-2.626353580798492793e+00;-5.721961238255424576e+00;-1.177666696280263992e-01;1.500666644341100309e+00;-1.415684366493064061e+00;7.864970139951389605e+00;-1.791901989926875327e+00;-1.015838563791131222e+01;2.631385706028164292e-03;3.318481424153043452e-02;-5.495496333933080728e-03;8.579383472627927568e-03;-1.932762767999543843e-02;7.684985128603996456e-03;7.303228966241854907e-03;3.161471142880652174e-02;-1.970704215789348748e-02;5.795864691564863933e-03
