-2.878175801744951912e+00;2.978847457873894378e+00;-2.688130477714312683e+00;-3.648993561763362869e-01;8.204012178986069159e+00;-2.318690701085913020e+00;1.548229115111445342e+00;9.839004435751157018e+00;3.848771099176543586e+00;-1.532885189236520951e+00;-8.039027249537955371e-05;-2.494811727425129671e-05;2.000045706859032713e+00
3.099525131102368380e+00;-1.669169651036224167e+00;5.207953349241893015e+00;-7.422884117618485433e+00;6.436056257185614804e+00;1.846566482686059629e+01;7.045286031150737038e+00;1.246913370533251353e+01;7.139625627200748781e+00;2.413181141245774874e+00;1.805869562703580873e-04;2.533134668532958209e-05;1.999977695744072026e+00
1.306399208859511774e+01;1.103163812174149072e+01;-1.587928519399223859e+00;-7.651736317566323997e+00;-2.946019438737074836e+00;7.295643928883928986e+00;5.879688169793835684e+00;4.538349190231146579e+00;6.457467993516122995e+00;3.048046183066423609e+00;-7.120426065676036778e-05;9.798014321333094483e-05;2.000078530124083098e+00
1.147073933296534287e+00;1.597681056851774528e+01;8.720321005500377254e+00;1.777097390035646374e+00;5.897776516256406865e+00;6.783822551724751904e+00;9.867485368278489100e-01;6.782172510292827639e+00;1.307332189199621908e+00;1.377693179880998819e+00;9.342182705035677391e-05;-9.779369265491776020e-05;1.999904438011485430e+00
-1.732239985672852978e+00;6.140743819693756933e+00;1.145359066406551385e+01;-7.007979231188052882e-01;1.355142062661321312e+01;7.172422997617396767e+00;5.456561368996598382e+00;1.127620830427729715e+01;1.831529918855816508e+00;-4.434758645919056885e-01;-1.897452921531762242e-04;-1.493972115322762665e-04;1.999749239043045135e+00
5.853368321515883821e-01;1.029612436564875999e+01;7.650415772190226171e+00;-6.004182055753768843e+00;6.034439230235259188e+00;8.957725904911423953e+00;-8.291079150901165207e+00;3.089365171138749311e+00;3.427072112693195116e+00;1.475627358410353196e+00;6.571026564889126409e-05;-8.157911352300561123e-05;2.000059032313684870e+00
3.182414945650776650e-01;5.674720989538704075e+00;4.312964362444629884e+00;-1.021002425134505565e+01;8.798434679754739918e+00;8.914515414920186842e+00;-2.747796553047648693e+00;1.203734554876206886e+01;1.944589439183025403e+00;4.841794737570919160e+00;-2.057672313374449518e-05;2.776170124923210765e-05;2.000014890343021268e+00
-1.886996009779470462e+00;1.211739063666740712e+01;4.478876547699083943e+00;-3.588532474148486973e+00;1.313074030273469361e+01;5.516306854274141358e+00;-3.330313706901499415e+00;4.624820383002633761e+00;1.608439872050881903e-02;3.746292264364488034e+00;-1.291998819204231454e-04;1.421717082073707770e-04;1.999821294114011438e+00
5.777371928869539097e-01;1.634209658564209633e+01;-1.872887392738542101e+00;-6.199990941564959002e+00;8.531901202376719340e+00;8.583855637190060506e+00;7.708175781288023387e+00;1.623953057841569247e+01;6.003414006894117527e+00;-5.190894466723905865e+00;6.099972942333128928e-05;-7.998625708943742888e-05;2.000009709684906323e+00
2.207435616514736409e+00;2.127461981840107796e+01;-8.275599599100299741e+00;-1.040448640116970935e+01;6.391174493321678085e+00;7.813771116028471297e+00;-4.652966332626975010e+00;8.146725150583991493e+00;-5.917769633431902321e+00;-2.601187067254846497e+00;8.505264515896677547e-05;-9.036653718763989259e-05;1.999988860400358615e+00
