8.843095145088177844e-01;9.628362045411392955e+00;5.169816295522390526e+00;5.932286030614757344e-01;7.473801929211782102e+00;1.040591815769341899e+00;-3.361213414072032002e+00;4.319037544251608018e+00;2.255512398569247789e+00;-6.438862591127368695e+00;-6.000325743616359730e+00;8.305141050251403811e+00;5.773253732204048028e+00;-3.436491125141383218e+00;3.466364705097653598e+00;8.925659981748038874e+00;2.627995148906445699e-01;1.403512387087428692e+01;7.227898722824626532e+00;-6.040555105166850680e+00;2.142398992527708934e+00;1.374956908083472129e+01;2.227144243263797563e+00;-8.755218331450695501e+00;3.302890072803865706e-02;7.211381570516010697e+00;9.891063908813860550e+00;9.365372124894715711e+00;-8.310497268977806939e+00;-7.407927214469254729e+00;-9.074847168018655985e-01;1.884475994625242379e+01;-3.226841578469861638e+00;1.751280701755773883e+00;7.491059805990774478e+00;1.632176207456834760e+01;7.422359821542519498e+00;1.312567323901602023e+01;5.626523279416323575e+00;-5.167707862511027983e+00;2.001932070317455903e+00;1.956589210994948091e+00;1.989806585818017393e+00;2.008729709604597069e+00;2.008139803021520287e+00;1.978473966297100040e+00;1.980495266389418862e+00;2.031088575836110799e+00;1.986115134999164145e+00
3.390402114267859979e+00;9.326640102971849089e+00;-1.018645087725815301e+00;4.807849916890094555e-01;1.500249669217422266e+01;1.272667547717219527e+01;3.901817903808894261e+00;-7.702317841515551322e-01;-6.265948179464000845e+00;-2.056831025539338498e-01;-5.344185460390776576e+00;4.503001440434069025e+00;1.358471293269154501e+01;-6.835221245159701198e+00;2.626488429761320909e+00;5.682512878575527893e+00;8.751780341122717743e+00;7.727784823569683326e+00;9.166352752244999458e-02;-3.519573086692698638e+00;-2.871699113589055941e+00;1.212054283540625477e+01;-3.009205968423319888e+00;5.090563238854560524e+00;-1.186126676778689770e+00;4.527173793570360871e+00;-4.567689487351009880e+00;2.223881930708689580e+01;-1.269378632000385920e+00;5.001644808408736154e-01;-5.495235635755129522e+00;2.230265263395681075e+01;-6.207280236011442298e+00;1.656445207369217965e+00;5.427313803021935001e+00;-9.244578568423726495e+00;2.850016987773092314e+00;1.162244002323570768e+01;-8.980716598052245203e+00;-5.352793940675897311e-01;2.009514269685295673e+00;2.023821656938551428e+00;1.976965475589157695e+00;1.993956325043053424e+00;2.019692372794701374e+00;2.043538934189848888e+00;1.993791876054361367e+00;1.997134014272821334e+00;1.998657973082631711e+00
-5.827125712356072462e+00;1.433675532759124849e+00;2.763303982774099055e+00;2.310429358772443820e+00;1.208318953530361028e+01;8.349555239498691606e-01;-8.553036222717752324e+00;8.645442704645526888e+00;3.545083702758397237e+00;-5.507355455854368920e+00;7.137601614267309103e+00;1.729634518861997350e+01;9.272976211562946602e+00;-6.002273637419091479e+00;1.945621904837848959e+01;1.157358719250105850e+01;-1.396199357197625446e+00;7.552445952238276305e+00;9.501116517636660319e+00;-2.969819532135242746e-02;6.237407667128572086e+00;8.264262294723813795e+00;5.107620203406433301e-01;-4.187641783611446566e-01;-7.569959900176751688e+00;7.539311563864883325e+00;-6.467177490170978871e-01;1.620332273233100651e+01;6.917921568292685564e+00;-2.420379128940918001e+00;4.718092845823042225e+00;1.628804176067203002e+01;4.312238145878294127e+00;-5.987866129618765854e+00;2.015747228900519872e+01;8.596408913564026477e+00;8.104505977103156900e-01;1.188876964783438694e+01;4.456604110511198868e+00;-2.786968079594163150e+00;2.005683771843067564e+00;2.009828524973871211e+00;1.973157672603937707e+00;1.999258515366216571e+00;2.005165911552160285e+00;1.966800386807961765e+00;2.006252543062977622e+00;2.035409838589619547e+00;1.971455690474362310e+00
-3.476013195854896765e-01;9.313044945997912549e+00;-9.356936896771341772e-01;2.791430884747122754e+00;1.087810534242175642e+01;-2.155243749442789181e+00;7.303944301988549270e+00;1.536911274923225434e+01;3.434098895100218041e+00;-9.985259679258426502e+00;1.554095522126925477e+00;1.471510548329787227e+01;-2.871027059306051399e+00;-1.561950755523704659e+00;9.478506571798796188e+00;4.154360681137437616e+00;-2.905487544178604331e+00;6.095478467131186129e+00;1.641869896753018088e+00;5.062218951325001548e-01;-8.450338795719214424e-02;8.242251233986404912e+00;-1.207280569926894032e-01;6.151679389326369929e+00;-8.638646880593832122e-01;1.172549892207308986e+01;-2.478928911801062007e+00;6.816619871494394189e+00;2.508646399584457232e+00;-1.140088731843808212e+00;1.819520712440360288e+00;4.613277280276790293e+00;4.273548956445366365e+00;-1.503634272145705442e+00;7.812479232207956592e+00;5.346724481867092926e+00;-5.830523482115608225e-01;4.013904203186884345e+00;7.463077381159054724e+00;-2.225893109457510288e+00;2.014265008008786051e+00;1.973752385926545339e+00;2.012823360404340178e+00;2.003235073823410595e+00;1.991551542697102883e+00;2.005547776839169405e+00;2.002062373643215043e+00;1.971839607638445013e+00;1.992610942748327396e+00
6.979850623153636135e-01;7.501421498899793150e+00;5.325335728043596895e+00;-3.974732679786136202e+00;3.884708215784178797e+00;1.112388999022306102e+01;-2.984561275749716636e+00;1.489147909185910912e+01;3.229102595730976244e+00;-1.856002287294371333e+00;-1.406615014743968217e-01;1.084765651097894512e+01;7.815267994721073919e+00;-2.570695116507343947e+00;6.593710491327811063e+00;3.993345730068690536e+00;4.800539536414154540e+00;9.359565803790678373e+00;-1.327899296417975439e+00;-4.682300193800832844e+00;3.508692172309005652e+00;9.751138039596277451e+00;-8.605771734683779428e+00;8.236076991170316219e+00;1.232834021947863334e+01;8.022146502501362519e+00;-1.980400839319715445e+00;1.066648934779724378e+01;4.067026848152504037e+00;-1.665455017557847306e+00;1.711354627275669671e+00;8.458094275850422505e+00;3.489492805158171063e+00;-4.652373567662500875e+00;1.411988671682454211e+01;1.309358369705312519e+01;2.250071212785064390e+00;8.171952473007918272e+00;-1.208260900380881253e+01;-1.092032468888297636e+00;1.991125521684870447e+00;1.978969761842131581e+00;1.981128668207916999e+00;2.006156984741849669e+00;1.981203247576009963e+00;2.038479984357624009e+00;1.991012683889998636e+00;2.000420915656290877e+00;2.016908436002658789e+00
-5.693322913269403429e+00;1.747046165142847229e+01;4.552607297853138668e+00;-4.720301503854804626e-01;1.157455812274008977e+01;8.605099332184071415e+00;1.043789974303649082e+01;6.475585394135819683e+00;6.583265727074044449e+00;-9.413079806275309380e+00;1.321025341134913766e+00;1.039556855677772340e+01;6.836500600843069542e-01;-7.417920492484701978e-01;1.072798822863383350e+00;1.044676156941444134e+01;-7.857579533476322098e+00;1.558866501364023271e+01;2.925818720566438991e+00;-4.504700633409211008e-01;1.543151342314841745e+00;2.108028807741374244e+00;9.022277512717506553e+00;-9.074452744489984735e-01;9.508687310092547307e+00;6.842223444885382477e+00;3.325127260326990797e+00;5.444716003373947899e+00;8.545297506123134212e+00;-2.336306391082167089e+00;-4.307735639100545910e+00;4.204307517411719708e+00;-7.856891956888865991e+00;-3.314692058908285333e+00;8.667672954306468114e+00;9.474957375548409999e+00;5.352062906258352903e+00;6.419342157157153395e+00;2.130829487437587932e+00;-8.673374941509814917e-02;2.001747053070356497e+00;1.995227900727492898e+00;1.990279711239949290e+00;2.015372926441443280e+00;2.005284848056309688e+00;1.993629923137604454e+00;1.990007075514900858e+00;2.002602810165667435e+00;1.994268091081271344e+00
-1.642698709640373789e+00;1.916257000148086931e+01;2.675899327947565354e+00;-4.419276437536902691e+00;3.469494265507655939e+00;1.064474577174580006e+01;1.333660526123883416e+00;1.538083966590764362e+01;-3.452238954334411858e+00;3.797711113935697824e-01;-4.173500217784644306e+00;5.711977639378519100e+00;-2.351169174233689318e+00;-3.652627801002673813e+00;3.875734687938911627e+00;2.019503715463729776e+01;-3.725440584992854909e+00;4.862555842007521889e+00;9.225998789968254954e+00;-5.745215707676301076e-01;-4.935170346258837881e+00;2.129147254780587062e+01;-1.101675627092576715e+00;-3.126033872061916519e+00;5.931678917214401103e+00;9.312270160449450884e+00;6.043986707525672131e+00;1.164821647027085127e+01;7.139323934990606801e-01;5.067992754146319889e+00;-6.575881912619429670e+00;1.067667110347819737e+01;3.887745917952321939e+00;4.377182195724333980e+00;2.002364779901077085e+00;2.773596729739741029e+00;5.516050028840326469e+00;1.391319661602455859e+01;7.084418807227159665e-01;8.989363133319036692e+00;2.006806035682262124e+00;2.026641203338920505e+00;1.987867694510404792e+00;1.994296550132622858e+00;1.966641752003665422e+00;1.996972168381697665e+00;2.003673898065209347e+00;1.990038042021745612e+00;2.015495978268572408e+00
4.979448571485080022e-01;7.747928959643978430e+00;8.046402416450217920e-01;-9.652733773893718450e+00;7.799551608484675214e+00;9.442554534510692932e+00;5.040781858926020931e+00;5.244391171854315026e+00;8.335089310489230741e+00;-4.346725148212992273e+00;-3.425412459148469146e+00;9.827432644167542364e+00;1.125623122276966903e+01;-4.506024368159398108e+00;8.804369212696123270e+00;7.788061288210761823e+00;2.833460102788920132e+00;1.315782596694401718e+01;3.434238300713493786e+00;4.448605751193849933e+00;-3.739125221533043053e+00;2.007406712816119665e+01;-4.710377865631956595e+00;1.081466988426282860e+00;1.245549258730837927e+01;8.645508022050753638e+00;9.219750814716938692e+00;1.222281145135521996e+00;-3.053861632957447725e+00;-6.829286583434368563e-01;2.612471312933280831e+00;4.792139403646586970e+00;-3.267014602105607679e+00;5.954941723265672948e+00;1.386829509570132757e+01;9.247100257417891100e+00;-7.788729334946390637e+00;7.712377498723187230e+00;-5.414713800518328846e+00;-1.287233958771733811e+01;1.989493042151758928e+00;1.984198709664292126e+00;2.011209358150865434e+00;2.003236075082229117e+00;2.015930506588739846e+00;2.005495324734021256e+00;2.002640143791646121e+00;2.021108106692363737e+00;2.028265199779219152e+00
2.258700871699675261e+00;2.180852276232371878e+01;-2.307532176833256621e+00;-3.938635528951597298e+00;1.790750084946610698e+00;6.979738446960271681e+00;1.904038976753338330e+00;1.153930928941104384e+01;7.119693207723656769e+00;3.853259649219116234e+00;-5.428494575346716644e+00;1.654645307585524350e+01;4.469546038781757602e+00;-1.830358856624226593e+00;8.994896968080567490e+00;2.100386971078478382e+00;-4.739852967920622717e+00;5.557490773273006113e+00;2.463344392163326901e-01;4.500093728509368951e+00;-6.104336899000339933e-01;9.649393239400032130e+00;8.864726173595681047e+00;-4.555810396876328383e+00;4.412648899558608839e+00;7.037723584512377784e+00;-3.658348203677697086e+00;9.823643402751638831e+00;3.390795002277873671e+00;3.470860476039353770e+00;-4.622601217531474127e+00;9.735748791025974569e+00;-4.065242551347827415e+00;3.064223529127259482e+00;8.609402799600758271e-01;1.327917002513645173e+01;-1.508436279389700374e+00;7.797916619719288178e+00;-2.877155791668871032e+00;-3.062134115869036499e+00;2.016878938562719714e+00;2.004800561779979784e+00;1.964599166073524472e+00;2.005702267513711945e+00;2.004745389399558153e+00;1.994825861393250577e+00;2.003734169604367565e+00;2.004936620753849930e+00;2.001073670771127855e+00
5.888093972894715478e+00;9.534289004288032388e+00;4.040594107836653848e+00;-1.000801059401076998e+00;1.720885431405202226e+01;4.951745777564559248e+00;-4.545430649519985877e+00;1.535465791467519026e+01;6.691639089315817301e+00;-3.198022412955890292e+00;4.218011589841574427e+00;9.372245857708204397e+00;8.423455677091446603e+00;-6.786169309052013432e+00;7.420752467588799917e+00;5.191709652346334636e+00;2.006849734138710595e+00;9.720064886912144431e+00;5.347545903403270628e+00;2.717827362070031505e+00;3.892996687802979583e+00;1.166515501934497756e+01;1.579595309807187320e+00;-1.103464478824795592e+00;-6.753724512849208494e-01;1.025643400202317501e+01;5.562340632736115786e+00;1.950479239920481689e+01;-4.491847261249126255e+00;-3.263137998525933448e+00;-1.155114222661056456e+00;1.284469959466024491e+01;-8.932235011606671549e+00;4.844243809677817758e+00;1.439699642858316153e+01;3.656190034280507817e+00;1.414177371144927031e+00;7.317373669606054953e+00;-6.640036395389218526e+00;-3.831455531878336984e+00;2.003980576082784015e+00;2.003442149532430605e+00;2.005237963728555339e+00;2.010454797045020392e+00;2.008134314849431945e+00;1.977764002448001213e+00;1.995940475139598824e+00;1.999228863606169249e+00;1.979442243911915922e+00
