3.293900749150142193e+00;1.221073954271305873e+01;-1.372767146051208505e-04;2.944050375400715680e+00;9.936724873215803555e+00;3.466489085320153402e-02;2.004415211143689035e+00
3.996556979309326518e+00;2.473281775638941582e+01;-9.018394930691252525e-05;2.943246686376041144e+00;9.991756408252722821e+00;-6.568187996031447928e-03;1.856705115928792393e+00
1.472966225654430250e+00;8.120508815618755705e+00;8.672339683800371786e-05;3.126670745341089130e+00;1.025640368111756651e+01;2.369148922966737847e-02;2.019574200010085363e+00
1.609482668314603515e+00;1.555759984203520929e+01;-3.914297676515157546e-05;2.918683977445511335e+00;1.012366557778076270e+01;-2.296172085226004869e-02;2.067710768254455544e+00
-5.161815097444444334e-02;1.401492866876628796e+01;-9.016526812272138733e-05;3.065950482152033807e+00;1.011052808354348720e+01;3.269125115092536005e-02;1.992638173277621272e+00
-1.088219087155661402e+00;1.959852020392613170e+01;4.336300857179643499e-05;2.995060087863114617e+00;1.006964364219304997e+01;-2.033204066611922836e-02;1.850285772334318679e+00
3.443326463096529011e+00;1.784693787966515899e+00;-1.160740262194630194e-05;3.098716209986847492e+00;9.822950089415984465e+00;-6.518658658602737022e-02;1.831101558805596330e+00
-3.302379520933018675e-02;4.911386121740536126e+00;9.387801880862375100e-05;3.052910904678552306e+00;1.017646952247291026e+01;2.335093054235856669e-02;2.122107699786977442e+00
-2.307744580266911427e+00;1.061004871820753692e+01;-1.028568913694195792e-04;3.024527626264663649e+00;1.020696879211752339e+01;2.963027336601208039e-02;1.958863357314257536e+00
-9.801181234044031854e-01;8.972785999257625988e+00;-8.943358543150130009e-05;2.877559193560582429e+00;1.002641447379450668e+01;-1.612192926764514228e-02;2.000440004986968834e+00
1.930609591208461762e+00;1.190807626541774944e+01;-1.212529750290825892e-04;3.079282918109518263e+00;9.841179545955181851e+00;3.060815951775938334e-02;2.003823870110700955e+00
5.540197868113097002e+00;1.440859450336989944e+01;4.161405043217048232e-05;2.913526083512937959e+00;1.033487169835233033e+01;-7.073483532310580191e-02;2.048886006960544126e+00
3.556922409578127109e-01;6.224076453701878009e+00;-2.515390530338829274e-05;3.013122968351392039e+00;9.818099311295002352e+00;-7.770106670267746402e-03;2.054796808275411557e+00
8.679416012496563582e-01;1.520203102605220735e+01;-2.357023784565112070e-04;3.063892978602131834e+00;1.014502021520975994e+01;-2.488279693626792646e-03;1.868994617379857059e+00
2.621489892022398571e+00;1.425145637222716033e+00;-2.124463107327014021e-04;2.949294450591307015e+00;1.032500480211977312e+01;-3.298665987284176565e-02;1.968094553443315187e+00
-3.078518630359468489e+00;5.604757655493957991e+00;-6.319552353151988754e-05;2.984004957368168842e+00;9.872435923948259529e+00;3.599017655429886942e-02;2.016309087959684110e+00
6.207165306307887986e-01;8.615719600594603733e+00;-1.288294071453210104e-05;2.949564934591827114e+00;9.921091158537699073e+00;2.072725956146517778e-02;1.970955270534778148e+00
4.826229682285170242e+00;5.647323475580819263e+00;-4.300920934844704985e-06;3.048660631841718871e+00;1.010839278375870443e+01;4.801822474407949071e-02;1.965012520398295770e+00
2.506874628401589256e+00;8.510696758895313963e+00;-3.976317843966199110e-05;3.222829555791928868e+00;1.016450554362435277e+01;-2.301994578782942669e-02;1.941135157896735297e+00
7.787149692333636963e-01;8.306145034935433102e+00;8.859462722984325859e-05;3.022373548961867495e+00;1.013189715740450758e+01;1.205496201483666624e-01;2.004378288860106050e+00
8.699253339621216830e-01;8.941783863325714066e+00;-1.537611536407494357e-04;2.986169174816575289e+00;1.003717179087441735e+01;1.351028066115778949e-02;2.138811909105113873e+00
2.466995256334377551e+00;2.472256814231979405e+00;-1.131134146618913844e-04;3.142252175912970458e+00;1.003901251621431356e+01;-2.534503694134332061e-02;1.995101096732240231e+00
-2.681434030500011723e-01;1.146241665251191577e+01;-2.369689357162967894e-05;2.915185124243303338e+00;1.002074554707827581e+01;3.004187388552264151e-02;1.988006217777134044e+00
1.866675170328880196e+00;4.923032639816825373e+00;-5.117241683506371639e-05;3.123076773287119412e+00;1.014360057746744737e+01;2.953831809155779350e-02;1.984026831967889315e+00
2.008579426801846868e+00;7.145329969045542740e+00;-6.728437197015738178e-05;3.007906641598232067e+00;1.000493822629987584e+01;-4.103172782089616576e-03;1.887387208459262000e+00
2.773806311444051431e+00;1.091186634350078499e+01;7.881839552079373233e-05;2.946209713987904877e+00;1.028621229613031751e+01;9.534234944653087462e-02;1.853132695861314572e+00
1.340064895436374082e+00;1.917996501086252081e+00;-1.816701117912105189e-05;3.178596933378925460e+00;9.955856864788103167e+00;2.870868250625269180e-03;2.031651742827337515e+00
3.029268295332288030e-02;9.848154454413080572e+00;-1.283017420509820932e-04;2.919348548324247616e+00;1.023305916528573789e+01;1.675172217513458146e-03;2.155334264789931176e+00
1.056342671582870985e+00;1.530906565612141890e+01;4.317458920445360241e-05;3.003523135442017544e+00;1.010535922547827425e+01;-3.316508537226543329e-03;1.962029624363469171e+00
9.049573443167396869e-01;2.281971111924449502e+01;1.583665864803996261e-04;2.801751391390398638e+00;1.021546532681465003e+01;-3.289832207282890331e-02;2.105982685703147617e+00
2.128849720723777317e+00;1.209705215041375759e+01;-1.323325239832108341e-05;2.964441970556848105e+00;9.680834170791808191e+00;-4.188210207199187518e-02;1.934022290261127264e+00
5.621881488691122808e-01;5.410243396464109900e+00;-2.105936414276107611e-05;2.840094797859911147e+00;1.003869181931660215e+01;-3.976251150235297210e-02;1.881571423136102483e+00
2.409423376824419982e+00;7.710556609657611915e+00;1.619947122785723808e-04;2.978669353437467304e+00;9.713276558167510899e+00;4.001690625408008128e-02;2.028393134419425259e+00
3.174184931985298830e-01;8.168095907171915471e+00;1.032761553637461350e-05;3.101394526171117771e+00;1.004169615472769728e+01;2.493200814015809202e-02;1.836863614430441993e+00
2.707433548455502326e+00;1.855972868353463667e+01;-1.090877123870999204e-04;3.259459038467654501e+00;9.935005699140955215e+00;2.092269651156753937e-02;2.061947959236630545e+00
-1.885560467933002027e+00;6.794825478446909983e+00;8.758129524784822445e-05;3.038735552474510548e+00;1.002120901414644827e+01;-9.002199910867411670e-02;2.007377242931501105e+00
-5.344047343374056513e-01;1.800741423352272363e+01;-1.031772447825844117e-04;2.994237108423688731e+00;9.814153176902333797e+00;-4.572597556453354001e-02;2.048938965979483662e+00
