6.724369019652543855e+00;1.561150233028372902e+01;2.000000000000000000e+00;1.996474037000251389e+00;2.006452928871895747e+00;2.006969959742018084e+00
1.164760544882530979e+01;9.992677226127213430e-01;2.000000000000000000e+00;1.994694895949136626e+00;1.999636986321672971e+00;1.998298467970045955e+00
4.108991712454042045e+00;7.215920172844700886e+00;2.000000000000000000e+00;2.002959685337843077e+00;1.992885805997853144e+00;2.013964106653367114e+00
-1.155548919245873662e+00;1.607864567938138123e+01;2.000000000000000000e+00;2.008888212902009585e+00;1.987464119157820175e+00;2.001108765381770738e+00
9.893799710136369496e-01;2.934030991839069458e-01;2.000000000000000000e+00;1.990642695299327913e+00;1.997831639093694100e+00;1.998538681002636208e+00
-7.198069501503335132e+00;1.622651420837465253e+01;2.000000000000000000e+00;2.020676883760569975e+00;1.991595135078455980e+00;2.013862148581574196e+00
2.719149192238313528e+00;5.624276783394825507e+00;2.000000000000000000e+00;1.988104960426030798e+00;1.991229246182379731e+00;2.013599715840099780e+00
-6.977058486370387058e+00;3.328513082202281481e+00;2.000000000000000000e+00;1.997502120473628962e+00;2.002569588030282954e+00;2.026852019645956293e+00
8.206860469511248368e+00;1.016967475834909074e+01;2.000000000000000000e+00;2.007061061430805982e+00;2.002328198199497589e+00;1.990501670794058819e+00
-3.757268260243881386e+00;1.754593149507878991e+01;2.000000000000000000e+00;1.990735923116723427e+00;1.990690947663506405e+00;2.013798335532436035e+00
2.793603108507868527e+00;6.428254407644865331e+00;2.000000000000000000e+00;1.996273243578647438e+00;1.985698319758784747e+00;1.984001570956501759e+00
1.028229488333735198e+01;2.083180956688595131e+01;2.000000000000000000e+00;2.012801031568606458e+00;1.989652245295438160e+00;1.986640604774677854e+00
1.151092394707083599e+01;1.537326236699620274e+01;2.000000000000000000e+00;1.991889454875696019e+00;1.997991844694219088e+00;1.989586434699064155e+00
1.799535541834730079e+00;1.520901738649254398e+01;2.000000000000000000e+00;1.989160039604309427e+00;2.010683109825504911e+00;2.010617724681645235e+00
-1.053327253984239764e+00;5.222339318047684031e+00;2.000000000000000000e+00;1.986629372158517537e+00;2.003052000596840188e+00;1.982355829966581551e+00
-1.031890901070562450e+01;3.882984036537010297e+00;2.000000000000000000e+00;1.998964117644563609e+00;2.004015982744468349e+00;2.005467028698290299e+00
-9.579581522219910994e+00;8.539394421312309191e+00;2.000000000000000000e+00;1.995997357626619451e+00;2.008371807634352635e+00;1.958086523595717887e+00
-3.095681296301120433e+00;8.938053026948276525e+00;2.000000000000000000e+00;2.009061708040151384e+00;2.008887873204831642e+00;2.009424455184036784e+00
-2.741661803809178899e+00;1.245461905645040801e+01;2.000000000000000000e+00;1.987541111945013927e+00;1.997402363108544687e+00;1.967593723623002333e+00
4.969716684029608089e+00;1.501554683911164645e+01;2.000000000000000000e+00;1.998000711384684047e+00;2.018172355825270436e+00;1.996730714571981480e+00
-9.211053736570282702e-01;1.200227735975143517e+01;2.000000000000000000e+00;2.002564598544956720e+00;2.004518723001078140e+00;1.995338075069639672e+00
1.006387319852295903e+01;1.027947155957851066e+01;2.000000000000000000e+00;2.012412963320556081e+00;2.000235923576975772e+00;2.002167467869875761e+00
4.855978652138995599e+00;1.542396552832084566e+01;2.000000000000000000e+00;2.012144402766898210e+00;1.995205061266654978e+00;2.005978150655471470e+00
3.742239330906314887e+00;9.152428904265327958e+00;2.000000000000000000e+00;1.996405629557049366e+00;1.998074784419342054e+00;1.955928951623030043e+00
-2.125928173408836663e+00;1.124169560071752727e+01;2.000000000000000000e+00;1.996189935593859710e+00;1.994167317222293567e+00;1.975891147696426708e+00
3.175576383920207579e+00;5.903134262335468563e+00;2.000000000000000000e+00;2.002559391228839747e+00;2.003964860422621452e+00;2.006957623025518611e+00
-1.416129353683992509e-01;1.577503986917339773e+01;2.000000000000000000e+00;1.999516946575146115e+00;2.007115362404855219e+00;1.957233442375908128e+00
-6.669245291902834438e+00;1.270717341359399022e+01;2.000000000000000000e+00;1.985145240591197346e+00;2.002039249376712515e+00;2.003789226924598932e+00
-1.581012913373021966e+00;1.058399898383716042e+01;2.000000000000000000e+00;2.002002560929768027e+00;2.030121459422559838e+00;2.013569030345959465e+00
1.871073838376743348e+00;2.049123903320213813e+01;2.000000000000000000e+00;1.993623568983881933e+00;2.000584361321395832e+00;2.009438226794127313e+00
4.063318924438320323e+00;1.451884939233150718e+01;2.000000000000000000e+00;2.001809060997067569e+00;1.998973102620432041e+00;2.002445222009384018e+00
7.797560952564558390e-01;8.446184882698990037e+00;2.000000000000000000e+00;1.984230815017010707e+00;2.007664835874400477e+00;2.022437869884819328e+00
4.742383117780495372e-01;1.107778900553220325e+01;2.000000000000000000e+00;1.991566518381366668e+00;2.009469070648341127e+00;1.995734930975554988e+00
2.646824853516772658e-01;6.062074460658434916e+00;2.000000000000000000e+00;2.016797333956605431e+00;2.010074932422741600e+00;2.049306873418106800e+00
4.572419403299695873e+00;9.415445922226370001e+00;2.000000000000000000e+00;1.996657323866550371e+00;2.015637007237845779e+00;1.987036701083747747e+00
9.149148370649687223e+00;7.594290392416862545e-01;2.000000000000000000e+00;2.001630950119400065e+00;2.009512591339518650e+00;1.960039358615980776e+00
-2.280748791752277516e+00;4.917714835580451194e+00;2.000000000000000000e+00;1.998292819855038038e+00;2.002748142680470966e+00;2.005502683070917502e+00
4.747659292917516538e+00;2.016664086319522653e+00;2.000000000000000000e+00;2.005320897881607944e+00;1.998154157279386389e+00;2.025839571447509257e+00
2.869471641122621541e+00;1.615606400097629347e+01;2.000000000000000000e+00;2.001094371764930546e+00;2.006975701431243486e+00;1.995557713914974052e+00
3.764380382665494462e+00;9.384937509768187525e+00;2.000000000000000000e+00;1.992222004029943205e+00;1.998909068479962414e+00;1.993380097782051719e+00
2.339816654149318165e+00;7.556045975316276753e+00;2.000000000000000000e+00;2.013827474038851761e+00;2.000847526391703823e+00;1.976746827856396660e+00
3.539719720862750219e+00;6.223215963601121281e+00;2.000000000000000000e+00;1.999462214293715290e+00;1.994082138204267940e+00;2.004840722153701460e+00
-1.169491028539100697e+01;1.475092181639870503e+01;2.000000000000000000e+00;1.999806281966729271e+00;1.994956823090462850e+00;1.989313035748357050e+00
5.980865262901651214e+00;1.256009017553778229e+01;2.000000000000000000e+00;1.987114387086666323e+00;1.996743296956577485e+00;1.988618461206296706e+00
6.409819594012494015e+00;1.191981738275601366e+01;2.000000000000000000e+00;2.009746591990372089e+00;2.006045775654270003e+00;2.013779497986146971e+00
6.830842440943659000e+00;3.549293572853658318e+00;2.000000000000000000e+00;2.003329122442019550e+00;1.993283331175622397e+00;2.033713646393800811e+00
-8.371644029241332774e+00;9.981649037773159705e+00;2.000000000000000000e+00;1.991299925063752196e+00;1.992865051322470382e+00;1.971578170997553281e+00
9.149897979564613593e+00;1.201907442234439571e+01;2.000000000000000000e+00;2.009848229257356067e+00;1.991844839052040905e+00;1.994128185058183789e+00
-4.080994002115214236e+00;9.070488333097893374e+00;2.000000000000000000e+00;2.010788344732267863e+00;1.998602156574927236e+00;2.012239692092679721e+00
3.340156876860286062e+00;3.917250711339611335e+00;2.000000000000000000e+00;2.017333818138815182e+00;2.006944807801652075e+00;2.009092329067305727e+00
7.171178065188599682e+00;1.333034509418864033e+01;2.000000000000000000e+00;2.003457258714237188e+00;2.009012352414298430e+00;2.042951873598433998e+00
-1.316161354326106814e+00;1.736656837894796013e+01;2.000000000000000000e+00;1.986535240634861532e+00;1.990419379752378815e+00;1.988147150319934164e+00
5.845974507959178723e+00;1.013619067074352564e+01;2.000000000000000000e+00;2.000710774747410881e+00;2.000695105171800492e+00;1.960232956744001775e+00
1.963064934861296251e+01;5.198244300235143278e+00;2.000000000000000000e+00;1.991991479088471406e+00;1.988812293669508957e+00;2.030375642533109204e+00
-5.292188014073026636e+00;1.226300856733149658e+01;2.000000000000000000e+00;2.009033498576710652e+00;1.986189056681662679e+00;2.044388264988414861e+00
5.196013556433435099e+00;8.162113529895950848e+00;2.000000000000000000e+00;1.997229121537506202e+00;2.003778085525580011e+00;2.029099972909694127e+00
-5.880799167678492090e-01;1.249890628369724510e+01;2.000000000000000000e+00;2.002751502589678267e+00;2.020593354470817005e+00;2.024804920098302041e+00
-8.762943261968944242e+00;1.079838137135112852e+01;2.000000000000000000e+00;2.007534229684913463e+00;2.006314615416496583e+00;2.017989243020223089e+00
8.377818063513824853e+00;5.523122013611130754e+00;2.000000000000000000e+00;1.995701140498262527e+00;1.989817786342966688e+00;2.025324262850298762e+00
-6.133408313367456621e+00;6.980533325948106160e+00;2.000000000000000000e+00;1.987687538179855773e+00;1.996750999648228664e+00;2.009565453575095972e+00
1.452143740284268958e+00;8.567973765198923175e+00;2.000000000000000000e+00;2.012061897830380364e+00;1.987107060090860911e+00;2.038565651930401401e+00
7.021061194762090452e-03;9.910376463721821239e+00;2.000000000000000000e+00;2.001429240755278727e+00;1.996267399630144102e+00;2.004842383250502902e+00
2.753789094529472514e+00;9.032520410273015443e+00;2.000000000000000000e+00;1.992488340390639268e+00;2.009555602068408664e+00;2.046937723002896892e+00
4.697932134029748630e-01;1.437085766083722405e+01;2.000000000000000000e+00;1.988737541801944619e+00;1.987857203365390957e+00;2.018387001108081780e+00
