8.225296080909096919e-01;1.002567932178232901e+01;5.737786556696930163e+00;-2.259899267831304126e+00;8.842710678758930243e+00;-8.026561406516448116e-01;1.286776980220743027e+01;4.486983993172868779e+00;4.799449371515958518e+00;-8.542076048175799574e-01;1.039014630993475485e+01;1.810979671873707986e+01;2.139176929199212651e+00;-4.073967913316684175e+00;4.147183181392311013e+00;1.181786090816958179e+00;4.414524175193450972e+00;1.050419491189538235e+01;7.522512257919136580e+00;-6.037935893507044849e-01;9.760074090628068078e-01;5.002465094224436193e+00;4.097780471573593264e-01;-7.793732225813583270e-01;4.038525656890708859e+00;1.341209168468343549e+01;2.087601990679285979e+00;1.458943847654352410e+01;-2.064561400186621931e+00;-5.593150842184385851e+00;1.982316487262849369e+00;1.958654581333801215e+00;2.034695073959078115e+00;2.008249897568660458e+00;2.009090673904768920e+00;2.017397547148314985e+00;1.993226062076947969e+00;1.991137815488503104e+00;1.984872034307717970e+00;2.008668901658541284e+00;1.986250064811707183e+00;1.994771955792374651e+00;1.999325098412490620e+00;2.003267751974951327e+00;1.969134739367951248e+00;2.013634200908246186e+00;2.018136770167242133e+00;2.015515561625256247e+00
7.971789131230146985e-01;1.755931149063341934e+01;-4.996851187388272386e+00;-3.871335090853156746e+00;3.354747326221760417e+00;1.259892070498634986e+01;-3.606778645583057497e+00;8.475738658107291101e+00;5.678443239705107892e+00;-2.190404082837973387e+00;-1.157787014909318479e+01;8.549829635594795363e+00;6.661880221194654617e+00;3.351801602919718626e+00;5.300263465854913925e+00;6.075692193453118506e+00;2.756614298211003788e+00;1.012551918849864130e+01;3.834574603515871427e+00;2.708462294216719357e+00;1.606511901536068487e-01;1.087345086866393018e+01;-7.427661223054723649e+00;-1.762762422068303136e+00;-6.977824576518464994e+00;1.081777643453730242e+01;5.656232134085221741e-01;1.196139110458019417e+01;-3.292736861025360895e+00;-5.844573324610287113e-01;1.990030027944386770e+00;2.029335506851666526e+00;1.972688453407163145e+00;2.008861876693667892e+00;1.972706273346159556e+00;1.983879879479542252e+00;1.989835974042369671e+00;1.966411490087491831e+00;1.989076329104509711e+00;2.005062302575339128e+00;1.978180032924500065e+00;1.994252097969582804e+00;2.013814016902842674e+00;1.983398879805153170e+00;2.010587058595145304e+00;2.013872722250209080e+00;2.016128457309005473e+00;2.020400878356231722e+00
7.813149583434753964e+00;1.211091205694123296e+01;2.749714052254655261e+00;-2.829332053886859821e+00;8.569651447428581648e+00;1.444636130564400744e+01;1.147191871677326613e-01;1.446157398823434548e+01;1.206538135256244004e+01;-4.060494812899476003e+00;5.675131195831053521e-01;2.217250208851898385e+00;-8.376159378485468210e-01;3.092478380168209640e+00;1.280740767439082006e+01;1.299512360497618957e+01;2.865355097396072637e+00;1.080307380191955069e+01;1.192371520470306034e+00;1.972024684557559748e+00;6.021857361893342642e+00;9.801540221301783262e+00;-6.351087492051439298e+00;3.530867080460800445e+00;5.097193589938481928e+00;-1.257282176274724605e+00;2.974636389153168636e+00;1.851953767619944813e+01;2.613872922397369791e+00;-4.328829132517628686e+00;1.992817618004135927e+00;2.026722332025262752e+00;1.991180941099576662e+00;1.997861313874396583e+00;2.040169211699505158e+00;2.006322971936263411e+00;2.002051661770269053e+00;2.016995070297400439e+00;2.004421118908768840e+00;1.998910411456477743e+00;1.996270950424122725e+00;2.011838631548501510e+00;1.999625616236194725e+00;1.979839362360772848e+00;1.976107850363117313e+00;2.015345586085883767e+00;2.005127381985710944e+00;2.018225112185891845e+00
6.226980505229636087e+00;4.438537345291387659e+00;8.679068007865800016e-01;1.146162379590419889e+00;-6.686824954356666240e+00;-1.634000870431250974e+00;1.109304436170900354e+00;1.089302879400851864e+01;6.481645914635762118e+00;-8.901136490324583761e-01;-3.509935938826494350e+00;1.833696629915297649e+01;2.814392834999199788e+00;-7.686355740385184543e-01;4.552669375218698633e+00;1.450063542454626209e+00;-7.053777638818445883e-01;1.054903667728078531e+01;-2.986839022939762778e+00;3.682064107361323835e+00;-4.426103047887115949e+00;1.036857408480596376e+01;8.291286938844125487e+00;-3.213662331308784204e-01;-5.044151991462616280e+00;-1.737901289391867721e-01;-2.445180782979329503e+00;8.024193355144355166e+00;-8.365019675331677007e+00;-2.684081170790154403e+00;2.000680546052471698e+00;2.012483574533120656e+00;1.959840482652851712e+00;2.005800429624255532e+00;2.027288560016520691e+00;1.987281806996580080e+00;1.988664158033687901e+00;2.042550570377546393e+00;1.989554665271821010e+00;2.000340412672978019e+00;1.994553054684944593e+00;2.008512338448721124e+00;1.995293612149525941e+00;1.929040508805681453e+00;1.978671239041486674e+00;1.994528604250866533e+00;2.025617271397395669e+00;2.020848638199153946e+00
6.187001223386986659e+00;8.303133224555917735e+00;-1.269199365454931172e+00;-1.254007896964486335e+01;-9.712373837876588922e-01;7.990575377491763831e+00;-1.157330475353498311e+00;7.856132238121116274e+00;8.815242605620010607e-02;-1.035735134287167014e+00;4.106036289240723391e+00;1.026508536840448294e+01;-1.340942016485051624e+00;-3.349672085647181774e-03;1.297183548485254256e+01;-7.660465951046351307e-01;7.838921913175013856e+00;1.122687567058241598e+01;-1.044686631695583401e+00;-2.428925545626884563e+00;5.381360009024604985e+00;1.593143385429215542e+01;1.902740421765214407e-02;-5.177684269969111686e-01;2.435822316811736776e+00;4.294404491475022567e+00;2.690056450936637589e+00;7.871551463677385563e+00;-8.603582115966066368e+00;-3.040093722672736476e+00;1.996158190538515953e+00;2.010643757230511586e+00;1.984634759814710936e+00;2.001512882840696506e+00;2.028961476481088155e+00;1.975811914702773509e+00;2.001025595882731878e+00;1.998891258333722831e+00;2.041470737098198374e+00;1.992934012363314134e+00;1.993387377094944846e+00;1.972382231990821744e+00;2.005450587132930895e+00;2.020121350663222959e+00;2.002574635520146806e+00;1.995438978743487191e+00;2.014281436167959516e+00;1.946795208671726174e+00
-1.281560854351276646e+00;1.212174705358483173e+01;-1.082299455068611493e+01;-1.611263196114095519e+00;-8.613738100494963135e-01;6.987549688122792091e+00;5.465090177380105274e-02;4.585883811455682135e+00;-6.715375762666231374e-01;-3.429961966586050792e+00;-1.174388545473362910e+00;9.024807161278779688e+00;2.982589198004416353e+00;-2.895074286279987419e+00;1.964449101167232925e+00;8.275932419778349924e+00;3.627276543391840136e+00;7.817762707612898154e+00;1.075019100250439408e+01;-3.007677334109803091e+00;3.249832451012313328e-02;1.114967062824946531e+01;-1.147030414037783608e+01;-4.120379576099477692e-01;1.142862932742304594e+01;7.559169548414247153e+00;-1.738046764495213559e+00;1.847978690120219625e+01;-1.675024341696007113e+00;5.858620046019186844e+00;1.990201834424610849e+00;2.020160716161381043e+00;1.970452822503368395e+00;1.995098736478027046e+00;2.007071259373197414e+00;1.990042042270816713e+00;1.999193824386161111e+00;2.016660981961550192e+00;2.020722425046737936e+00;2.003552997922493528e+00;2.012766597598373064e+00;2.013024912729941551e+00;2.014559791991796356e+00;1.969925646977811029e+00;1.998502420391481627e+00;2.010127554173791964e+00;1.992634374093323890e+00;2.036799571876680925e+00
1.847815591079527975e-01;1.522393434433140413e+01;-5.236456729840590185e+00;-8.902432700333822169e-01;1.350070272239883451e+01;1.164427133214200438e+01;9.996773431969918633e-03;-2.679752914143920250e+00;2.655276613976729205e+00;1.171714212236997454e+00;3.075497286287884879e-01;1.111999826095575727e+01;1.612599829631058412e+00;-7.756770791359609341e+00;-3.162431998275494038e+00;8.291680725789111861e+00;2.324266612791356934e+00;1.515843240418450577e+01;3.674532671763677705e+00;-4.640549196089230222e+00;6.613511574990968978e-01;-2.352470823156441071e+00;3.915313364791016326e+00;4.247180280670982633e+00;-4.484715136818827830e+00;8.058673110363704595e+00;3.277016732087868256e+00;1.366749173001636919e+01;-8.868066623097456969e-01;-5.018436957733337422e+00;1.994697630781594233e+00;2.005943934473655599e+00;2.013784019950890070e+00;2.003541566316620059e+00;2.001826879613221255e+00;2.006431093778750174e+00;1.997995109692056515e+00;1.997711427980730869e+00;2.030447462998453023e+00;1.999073426696348577e+00;2.000748931514690465e+00;2.003128592862595259e+00;2.003129735144004719e+00;2.012659098853626816e+00;2.000080774674812378e+00;1.986854405474049790e+00;2.021362057038015525e+00;1.953128759357779520e+00
2.460050116221148553e+00;1.645500307261827544e+01;5.422265824915593946e+00;-5.889207169291550414e+00;-3.257570635917677038e-01;-2.960569684798754153e+00;6.300359485253390623e+00;6.718686883934160470e+00;9.507260098277483529e-01;3.262566190082412554e+00;-1.341773786397269408e+00;1.531044339001404708e+01;1.334887463450504086e+01;-4.662285426455756721e+00;1.497227495311613055e+01;4.388508979341309235e+00;5.981904462543851109e-01;1.900472675381046628e+01;1.600084959763727888e-01;-8.369201357976654432e-01;-1.814071861612709391e-02;1.209628808751412521e+01;2.299201922569467982e+00;2.501192344193188255e-01;7.650609297922031260e+00;-4.420397136017193418e+00;1.648773877763688667e+00;1.941136975554421440e+01;4.417091442510761468e+00;2.836481909850916416e+00;2.008226489007797433e+00;2.008126486158067436e+00;1.994787919855893321e+00;2.018865018248985788e+00;2.024485557739520658e+00;1.998430747182542433e+00;2.003378582361391214e+00;1.979609528329207224e+00;2.003380781656428411e+00;1.997508603728694654e+00;2.039325707985736980e+00;1.989829759825889388e+00;2.003596739466442678e+00;1.979190237096178917e+00;1.998564521985400466e+00;1.987675565969440505e+00;2.006576330938036890e+00;2.014656618648022590e+00
7.414692001898814944e+00;1.870242178517977294e+01;1.820198623341329203e-02;-4.090257407840548254e+00;8.313561966479003473e+00;3.409555754275577222e+00;-8.009550597955158224e+00;1.663782909713703972e+01;4.220981772784114128e+00;-9.223007885121216276e+00;3.114567434261566348e+00;9.023422151531478974e+00;-3.040491664885005996e+00;-2.196733946916066049e+00;5.476553928931195081e+00;5.610277555994358956e+00;7.907639058443035829e+00;8.629145682632747949e+00;-1.736313900390718423e+00;-7.655903147153898303e+00;6.073975143117479547e+00;3.255117753394712210e+00;-2.376785454402021713e-01;-7.412633317101263053e+00;8.035016203991476758e+00;1.707923565713762670e+01;-1.175337904980053860e+00;4.379319045058126747e+00;8.134186444257505144e+00;-1.452157193957060333e+00;1.994971697045658576e+00;2.014775508654781166e+00;1.994168645692964592e+00;2.007979852555717315e+00;2.023066453730204994e+00;1.993204762399100272e+00;2.017269555454412444e+00;2.044442387104137726e+00;2.005750498486773559e+00;1.997031483300764965e+00;1.983261743556872236e+00;1.989774646288648974e+00;1.995557796298607522e+00;1.985451583393940567e+00;2.020498763564050115e+00;1.986176017001945349e+00;1.981940162345921852e+00;1.984779380683237449e+00
6.139196183988632427e+00;5.578458522136955366e+00;2.768310373751093234e+00;4.260050161539639113e-01;4.278765509222331787e+00;1.203924573608149373e+01;-1.394004817846969058e+00;1.573518332522586327e+01;-2.313601103284185001e+00;7.492167421099431124e+00;2.027165909307858449e+00;7.661895226162307893e+00;-6.668478985726032704e+00;-9.805248701142312839e+00;3.779677671555149221e+00;5.160928111871245783e+00;1.040984194402110496e+01;1.898522724487057189e+01;3.501104903391937917e+00;-9.016855474926900982e+00;-7.729769758299513072e+00;1.317400669517170186e+01;4.627808753889020021e-01;-2.976716121637873691e+00;9.659373594750716663e+00;1.793120075447912853e+01;-3.010772637011126740e+00;1.456765840985014293e+01;-9.479794709255957130e+00;2.444061476072386441e+00;1.993952637527239169e+00;2.007647504649385350e+00;2.010538591437542877e+00;2.000965340155121286e+00;1.996899854298320287e+00;2.023539688176891449e+00;2.001870393688730321e+00;2.011727569718080755e+00;1.974705009866268846e+00;2.004130155032715521e+00;1.994843163097844929e+00;2.016612844976368280e+00;1.983364892415231395e+00;2.024933097245116276e+00;1.989977653492398968e+00;1.999184209711840854e+00;1.988934824684747138e+00;2.016953829262687847e+00
