-7.440512710287000786e+00;5.542435441029319065e+00;3.419099569124929516e+00;-3.688576431527639699e+00;1.229180307132498129e+01;1.132623400752720499e+01;2.559238809540842041e+00;4.167302402930525673e+00;1.592047099061516313e+00;1.029568720525396941e+00;1.369470816559520188e+00;4.735120399533146340e+00;6.304892677384167143e+00;1.843994201496776508e+00;9.123763084123206468e-01;2.194918155569209439e+00;-7.182873971282724312e+00;9.142985442477154834e+00;4.778627971164898014e+00;-6.903993713900749007e-01;1.277704042010704644e+00;9.431319837675500750e+00;2.017373791208861178e+00;-2.612879958996815244e+00;-1.723073797347639768e+00;1.260031090358676664e+00;7.857852082233221402e+00;5.290642098606086030e+00;1.712369740029661358e+00;-7.081932852280452551e+00;-8.459275136126445105e-01;7.044850762766049712e+00;1.161093684531909886e+01;3.478311123883807809e+00;-5.756141990216034898e-01;6.247543408123370057e+00;-4.627227264004186935e+00;1.035932508968142507e+01;9.856508231053261682e+00;1.195175294608406880e+00;1.124373182223974019e-04;7.330934326892238443e-08;5.000127610098847875e+00;7.916232755480935178e-05;1.829460285493362821e-04;2.000133617086583548e+00
4.713738935651376138e+00;5.739945012450624162e+00;-5.741311645185358081e+00;4.556024368568921012e+00;-2.701629364988072268e+00;8.382382011517407250e+00;1.366232200914076067e+01;1.546019364996621270e+01;7.895240543916435705e+00;-1.723584943636795597e-01;-3.061919085371025417e+00;1.160348676132512402e+01;3.277273755324633164e+00;-1.012660498177420543e+00;1.130172024102330752e+01;7.986485926961399251e+00;3.565223884569445723e+00;1.004159341643167558e+01;5.542266344718052906e+00;-4.066459141660741849e+00;-6.530993107334817083e+00;1.003114642404595713e+01;-2.271679765879295765e+00;2.928200262513906083e+00;3.546955797842137326e+00;1.430229106041869436e+01;8.057256059886967137e+00;1.070523895008650861e+01;-2.322577766888024975e+00;-7.183570796040472217e+00;4.786571139195721969e+00;5.182652384682291391e+00;-4.141869820378531131e+00;-3.597377166731496878e+00;9.689472981957727882e+00;1.270602630650209619e+01;3.085033244584239220e+00;4.858558543208491898e+00;7.683887285116257182e+00;7.378141847772883288e-01;3.046052804365331754e-05;-5.416203000434610866e-05;4.999905628406690283e+00;3.105331614845445031e-05;-1.612414762058758493e-05;2.000017655402297923e+00
3.380710956182831239e+00;1.377537328889102852e+01;7.347377912349308815e-01;3.833188647940445115e+00;-1.282639487894796204e+01;4.567073115824182850e+00;4.247028837742684360e+00;1.308883782246341099e+01;6.898447337266004453e+00;-2.633180222213434618e+00;6.120098655121675613e+00;5.899023777694800685e+00;-3.941281744142425936e+00;-2.814817056272010731e+00;-3.224902478651825888e+00;1.704291582943996985e+01;-7.138920262197974154e+00;1.379035732977503770e+01;8.045209616126325347e-01;-5.156962416804109495e+00;5.822702829457142570e-01;1.994410531668937381e+01;2.756890485529196688e+00;1.189688797385262564e+00;3.637779785522188281e+00;1.443582525424895735e+01;9.535131840689761162e+00;9.851479418818819056e+00;-5.183256880244730525e+00;-2.944730638765205022e+00;-7.997585566316702810e-01;3.219477904314405059e+00;4.920924943973585819e+00;-1.082272045821706108e-01;-6.621731908890659213e+00;6.943917730142883826e+00;-1.301823244058857298e+00;1.467999577648456011e+00;9.504214463448505512e+00;4.630048599939385667e+00;1.633820326943710501e-05;1.283999806984777196e-05;5.000050228229228289e+00;4.919091454704254963e-05;-2.094281841202857373e-05;2.000096753076022082e+00
-4.819428095639462839e+00;1.760881129369987619e+01;1.884807611893700496e+00;-2.163417125812229891e+00;-2.119720820379320969e+00;1.381574334985644370e+01;9.891968765196887503e+00;6.816063056999135839e+00;2.720741159635628570e+00;-4.580619649207578803e+00;4.166486687284120194e+00;1.408363755560152697e+01;2.714672399697339422e+00;-1.451202949088950866e+00;1.088934873285541549e+01;7.800932286136864846e+00;7.498691163348699895e+00;1.079867720594648439e+01;-1.647523044492856137e+00;-4.572018944094495829e-01;1.040133401728533613e+01;3.005236710787773546e+00;-3.593646858295363344e+00;-2.232266972003785543e+00;1.098570586690035000e+01;1.174036196423969969e+01;6.932186651747944239e+00;1.823171186429961921e+01;3.280554169072029680e+00;-8.349399948287481443e-01;-1.138380216802260314e+00;3.295211222308446430e+00;8.268837667336497166e-01;1.722535177073973411e+00;1.113022420218491959e+00;4.631920743911996041e+00;7.279409792913837940e+00;5.793145494211648483e+00;-3.039244121818126310e+00;-1.447686121940837456e+00;7.970593504663150942e-05;-2.428392442894078998e-05;5.000048191240748174e+00;-9.367919861744837052e-05;-2.199675348102271335e-05;1.999970066742654096e+00
5.072292150491255924e+00;9.240701130655169848e+00;2.864095132267254318e+00;-1.359445498114182804e+00;7.154441823797486499e+00;1.004867170062394344e+00;2.487673378938248803e+00;1.342316880224201014e+01;-3.594615906115251391e+00;-2.359115836669283262e+00;1.167072548184206759e+01;1.254168707913991199e+01;-2.440994109978591453e+00;-5.570242703569817877e+00;9.800767920353194995e+00;-5.684690778596563021e+00;-1.030778154397940227e+01;8.239701166837109625e+00;4.172932096637476107e+00;-2.419358531305891180e+00;1.311769575680374889e-01;1.178047574261007746e+01;7.690417336569443485e+00;4.138777935918551698e-01;3.694898178269996336e+00;7.457204522515556988e-01;-5.287676013931235097e-01;1.213325390967072259e+01;-5.594661306856230532e+00;-5.232263927905044909e+00;-1.716931551397800071e+00;2.320254441684917168e+01;3.256218123439737155e+00;1.838406583204609479e+00;1.247095837373584715e+01;1.689011639250430186e+00;2.293002970735858348e+00;1.942131859342421052e+01;-5.913680487478967684e+00;-3.267980876319990458e+00;-1.137192007100890789e-04;2.282644611068286318e-04;4.999870562151821574e+00;1.954517761512180872e-05;4.377824451678689752e-05;1.999947630310584756e+00
4.501952230263913890e+00;1.498985258961166522e+01;6.355458864327433233e+00;-2.504063440566132837e+00;1.880814637085497409e+01;3.452578267189308825e+00;-4.440857108775139395e+00;1.485422849426510616e+01;8.506764835557810045e+00;-1.264185038734339628e+00;1.436024269289288036e+01;1.059044537237764771e+01;-1.834952388881788465e+00;-1.045755168738776497e+00;1.265056863029905898e+01;6.954465101266786853e+00;-6.599057523067465070e+00;1.106624265838986432e+00;-1.717598887461482704e+00;-3.664396400023547606e+00;5.919242907028445799e+00;5.562492728287073085e+00;-2.294196682889805494e+00;-1.850376190865847592e+00;8.105597145352422928e+00;1.197064739404429190e+01;1.590430170276683652e+00;5.487974010154259119e+00;1.467239062898565471e+01;-3.233076577180699296e+00;-7.534609451492999099e+00;1.139566909218522284e+01;3.453606298550682574e+00;1.998744816630630083e+00;5.145289468277407963e+00;-3.712827904814643531e+00;-5.042618666099938807e+00;1.723636206230084511e+01;-6.462071916522733162e+00;9.199068306087556657e-01;5.442734373748772534e-05;-2.399291947880130927e-06;5.000055723738492830e+00;-4.335412190670095295e-05;-7.519860110296019344e-05;2.000025760138339326e+00
2.126664265408950261e+00;9.295770116628748525e+00;-5.545463607173284792e+00;-1.087016152677457548e+00;9.531341778826272204e-01;-3.229553249476088794e+00;-8.368565627557165154e-01;2.240200080473302435e+00;3.040950061335869314e+00;-3.271023415283617286e+00;2.967993829438790865e+00;8.715111536883576093e+00;5.125764259895049690e+00;-3.878003002699310642e-01;-2.895071541149535577e+00;6.744087819400442996e+00;2.619495669821783945e+00;5.446030372550022314e+00;4.780124355968674799e+00;-4.049575191016288045e+00;-6.917397300377968961e+00;7.240585086404189852e+00;1.137382705831382790e+00;-2.555114640479644983e+00;2.379117819526772593e+01;1.156565091685612501e+01;8.433237269358972998e-01;8.892599296214132920e+00;-2.222455328127902696e+00;1.777914990804202233e+00;6.680970614067206270e+00;1.940865140160319413e+01;6.542710017396332844e+00;-3.233705642483200471e+00;1.674849032184857833e+01;1.018553936513009184e+01;9.978683743486488567e+00;7.458905187707616236e+00;4.455980625911176496e+00;-3.751475581191628272e+00;-9.170408086102558632e-05;7.493828489236968441e-05;5.000062467084866569e+00;-1.282241542439980240e-04;6.334552546597811359e-05;1.999967275354985752e+00
-1.785173795815490294e+00;5.594785346911591795e+00;7.960137332421372669e+00;-6.845531785888866239e+00;1.376036830364511410e+01;4.645352425586819933e+00;-2.690174057667237939e+00;1.309259333761186639e+01;4.438541753049149108e+00;-2.281219577780345453e+00;5.414039037072162497e-01;1.317361022847774521e+01;3.375153367847010699e+00;-8.626861238859331316e-01;1.352451569050813873e+00;1.077027440419357518e+01;-2.352489019841082385e+00;8.430581992433097582e+00;-8.187765126866453080e-01;-1.331465103276825701e+01;-4.685214888534416922e-01;8.958573629252768455e+00;-6.427550358852198720e-01;-2.068448017525225335e+00;-2.120005164579550794e+00;-3.449351866654021492e+00;-2.693901193885769096e+00;1.097126495770700494e+01;2.099113073787816752e+00;-2.204369424845054048e+00;6.121525820083478564e+00;4.677040225386313033e+00;-3.518383873982807941e+00;-1.863432547975921505e+00;1.405619033656775763e+01;1.678937137802071788e+01;-1.390012221914047608e+00;1.392597228302243195e+01;3.030109482457693737e+00;4.103835304745335755e-01;-8.480719242662761365e-05;6.024451194148319820e-05;5.000063012135679941e+00;9.941020011711982740e-05;2.297301815647814365e-05;1.999918106829549513e+00
3.363610424139704236e+00;-4.134925298857243803e-01;5.108943516033189525e+00;-2.158877123141655030e+00;6.932893608910679184e+00;3.456550387978815309e+00;3.834464055587991638e+00;1.702269328551035343e+01;4.012720075761668781e+00;-1.673355188170072783e+00;7.104119035373213542e+00;5.815876543087536987e+00;-8.419912826686818619e+00;-6.052766085033517207e+00;5.163003157535317023e+00;-3.310508633830421488e+00;-7.180187981017847054e-01;9.228961539314303408e+00;-2.204019023380649145e+00;-1.990750831137454435e+00;-4.299309125366336914e+00;3.040973204149137743e+00;8.763098290622526321e+00;1.909392729107080022e+00;-2.084620942168378122e-01;3.845192468625158622e+00;6.763643782339009647e+00;5.852065066708076913e+00;-4.122033009216545807e-01;1.325984521920459347e+00;-3.062903625878569791e+00;9.654598607084942330e+00;-6.700099984458361746e+00;-1.011222417318116662e+01;3.952586308802734649e+00;1.031785017976551799e+01;-1.000988405552536431e+00;1.807379613562165588e+01;-3.184986309883512945e-01;1.681723609050192803e+00;-3.562931969535231100e-05;1.810461970884949664e-04;5.000008805831624770e+00;5.803185912743126561e-05;1.638854776610144275e-04;1.999920058290633795e+00
4.610374302731726104e+00;1.061735017092456879e+01;7.277481339389843207e+00;6.196855739809571162e+00;3.616899442776535523e-01;7.031559066767236743e-01;4.675872063839163317e+00;1.007288859490807553e+01;1.627039960107917071e+00;-4.241501829421203240e+00;4.350627108811718102e+00;8.678413925003855667e+00;1.972764017485951538e+00;4.335514202254118210e-01;7.160144899820616082e+00;-2.773452028262822111e+00;1.314384674516975604e+00;1.292933810061858679e+01;-1.613030657870794915e+00;3.740643775491774292e-01;4.271802588854821892e+00;9.970072853061916263e+00;-1.958087846566891610e+00;7.475186219220901762e+00;2.111518630523958606e+00;7.385508192000035166e+00;2.469883431974431609e+00;9.856631014927490497e+00;6.031220384584353056e+00;-5.824083600316917853e+00;-3.696286040797774675e+00;1.181114499619134506e+01;-6.023608310665919063e+00;-8.012235700188570231e-01;5.920579484278199800e+00;-5.718045444093565521e+00;3.237998048462560341e+00;1.204942035340810946e+01;-1.606132189372339703e+00;-5.622992862224137411e+00;-1.146127998161775821e-04;-3.149663649084310878e-05;4.999960392797328623e+00;1.026819849248878519e-04;-1.807220291296879962e-04;2.000015136111811920e+00
