3.271178629095671919e+00;-2.881400658691664063e-01;1.003954018149417093e+00;-5.672843102616674571e+00;-8.174563090909680696e+00;9.381343084827832968e+00;6.529455068957632502e-01;7.204626516806067471e+00;5.287367384043211160e+00;1.403878241638668367e+00;-2.870253370746902455e+00;1.004400120661619233e+01;1.231557959432246996e+00;-1.962918570236592997e+00;2.274177683262859517e+00;1.084140565387873956e+01;2.896088477246848036e+00;2.335308272705592714e+00;9.200952557330843717e+00;-8.802636485938108990e-02;-6.984960985549016677e+00;3.183641848792838402e+00;6.286654500462964812e+00;-5.458285924068947637e+00;4.511905393038162515e+00;1.117511329135361819e+01;-6.358544263057926749e+00;1.185271117377687133e+01;-7.176078227334084403e+00;-4.256901638506667140e+00;5.452506706518505553e+00;6.944920186707522980e+00;-1.048109691744825156e-01;1.658708850546191549e+00;5.428339581039023365e+00;-1.571534559068609838e+00;7.134083733813459283e+00;1.452743350796065869e+01;-5.434983564591724381e-01;-8.721877862388520697e-01;-6.844355938407182735e-05;-7.735906271611526260e-05;4.999888052814316808e+00;-2.095996848132336709e-05;9.378588841869487736e-05;1.999910048958165154e+00
8.408559642781511911e+00;1.328856629007451673e+01;-1.595745770729901203e+00;1.045023442571221484e+00;9.024490351421881940e+00;4.167614962861806660e+00;2.073386598977353223e+00;5.614335262860080888e+00;7.053868305602012612e+00;-8.313852240078237088e+00;2.999915395744112701e-02;1.026481610810201595e+01;-1.442574761813261386e+00;-6.957140996218548423e+00;3.412871710552760618e-01;-1.879462135939800049e+00;1.150710302071868529e+00;1.525015642982213038e+01;2.302611758456661661e+00;-4.740389436458976924e+00;3.810692505462480284e+00;1.426625325140004819e+01;-2.833327084657862649e+00;-1.228718154500946369e+01;1.089505449647926838e+01;-7.054442374391687309e-01;-2.432464713017457481e+00;1.549200881124520635e+01;2.664200292728606811e-01;-5.982753245550355814e+00;1.316321466914200933e-01;1.339228361260430944e+01;2.297549404019023189e+00;-5.567400446412395176e+00;7.525130172123062344e+00;-3.041231685173933386e+00;1.433316687224251318e+00;8.700117006985504275e+00;-3.687098406198141554e-01;1.639121067908215323e+00;-4.310225252278410450e-05;4.731439328959028139e-05;5.000050083505163556e+00;-7.321058670085142021e-05;-3.361122283677330593e-05;2.000048365786810223e+00
5.893999216674348229e-01;1.217503808517575159e+01;1.179523855001679111e+00;3.165649390082669434e+00;9.050043168943734173e+00;1.415700250638122881e+01;2.574651986840170714e-02;1.450176393146980658e+01;-3.270913609521869603e+00;-2.021222223155540565e+00;-9.002119528260553949e+00;1.404364196154839028e+01;3.550318060997674774e+00;-3.863990509408036456e+00;7.465667016153432201e+00;1.326821817061827780e+01;4.006918138641827554e+00;1.144696051093298550e+01;3.218308291140485444e+00;-5.584120952128624360e+00;3.532031832599426657e+00;7.068409357378437008e+00;1.406137715567109536e+00;-2.286794735453408833e+00;1.235270743109611757e+01;8.878141671616814889e+00;1.261221566741050282e+01;4.992785740831732433e+00;3.861998346048363118e+00;-7.668207936040529749e-01;1.043530648940451444e+00;1.854938190640639917e+01;-8.868309895574322255e-01;2.039033242008128077e-01;1.030513034332430067e+01;5.622256936260408899e+00;6.089331127046703429e+00;5.790367569120622449e+00;5.424498949881295218e+00;7.801970692413901176e+00;1.038331501806942628e-04;1.981782029145726218e-04;5.000080238909954566e+00;-1.076604600711723034e-04;4.431686216199148178e-07;1.999999333930431389e+00
-5.286256619308874249e+00;8.455824149357486164e+00;7.074286204077002260e+00;-4.139334115327613972e+00;1.160207654946219691e+00;5.619972406289599931e+00;-1.438155236772984402e+00;1.076701602161853621e+01;-2.156296366461144309e+00;-1.757692447473599096e+00;9.811340785209519133e-01;1.779212433737898280e+01;5.760369009724231049e+00;-7.531134819629914379e-01;1.814823581035038558e+01;3.426374064543538545e+00;-5.860838003611768876e+00;8.659306469504445047e+00;6.942087156400125636e+00;4.454441711770686929e+00;2.852260297064876937e+00;3.691926637555843271e+00;9.519727527019590241e-01;-3.570982046915797348e+00;3.423514406993587667e+00;8.495750423591040601e+00;1.439934310372102511e+00;7.848199519461631191e+00;2.569333867752346734e+00;-1.708443509760700030e+00;-3.000718494657371949e+00;1.074132490798292672e+01;4.922321392288631081e+00;-5.259227589912939038e+00;2.448586988802710351e+01;-1.130041205182527264e+00;-7.783938613347540780e+00;3.240801640279333817e+00;-4.360222452203719179e-01;4.212766117838259383e+00;-6.630289699443711810e-05;9.050822039060616375e-05;5.000148907499431417e+00;1.991177676549636214e-05;-1.204998667574879733e-05;2.000105366370404703e+00
4.081562787571578532e+00;8.452946311707242089e+00;1.095397439962371422e+01;3.921005486357660885e+00;2.301202382750914488e+00;2.826354043439014418e+00;-3.099561196916846839e+00;1.377585967559904212e+01;1.259431088751008687e+01;1.236560229127326327e+00;2.091014067941808552e+00;1.083376155312410916e+01;2.667949731046576733e+00;-3.446451171536246250e+00;1.138082736363422143e+01;1.259333561854833405e+01;6.870260576283192755e+00;5.655064148952765990e+00;4.343264207857570725e+00;-6.784688146365740469e-01;2.435249017742687982e+00;8.378540926590128279e+00;2.964801891848343640e+00;-1.028356929923344687e+01;9.563566624184810294e+00;1.251709019059020278e+01;6.066678800106752867e+00;1.507550181014564217e+01;-1.025938390972949144e-01;-2.081520997995400357e+00;-2.203206080914431375e+00;5.508102128016352239e+00;2.416961923946354229e+00;-3.016088348782950845e+00;1.082200490320175490e+01;1.369441630232290663e+01;1.655609067286760716e+00;1.149120517610199421e+01;6.224757476888330032e+00;2.814955455286445307e+00;-1.206796053143047170e-04;1.043669152694039242e-04;4.999999413892342481e+00;7.098050444915685899e-05;1.831109733053649881e-04;1.999894238657856427e+00
1.705769430882320359e+00;1.275767310056841453e+01;2.871522808199679755e+00;4.521644949819802584e+00;6.483449560195708727e-01;8.692192445252210575e+00;-1.564454177225587994e+00;1.583096357360304651e+01;2.477817774458284106e+00;1.215274391762450001e+00;5.919013880068096256e+00;1.430846212352889957e+01;-1.239953752170567913e+00;-2.531728276831976210e+00;4.557998768420759461e+00;7.117784786489282034e+00;8.982320496737674631e+00;9.617005478306268174e+00;-9.591062254146631716e-01;-3.561526922560945163e+00;5.344402882160674828e+00;3.390358906851204779e+00;6.473144747665020127e+00;-3.196906138591293800e+00;-7.433578326037421746e+00;-5.951758677964313904e-02;-7.724454166660734700e+00;1.133163929938339543e+01;1.260752615660797771e+00;-4.881714542917672262e+00;-4.817116756760972951e-01;1.045894627897520479e+01;-1.135745743222341897e+00;-5.101424545973710423e+00;2.073454369544908360e+01;2.421565924393593860e+00;-3.805241121270745097e+00;9.173061385700668424e+00;5.919910385850528201e+00;-7.929727496681811871e+00;1.499824585304125985e-05;1.627055422220802185e-05;5.000105910335691739e+00;-2.024905956156708192e-04;4.864596593886246471e-05;1.999889971167650327e+00
1.088519216283791913e+01;1.674944929731425702e+01;-6.928883016822617869e-01;2.159939048895966884e+00;7.219558983588863832e+00;-4.539486581326602987e+00;3.569554118859769254e+00;3.630121799286822437e+00;1.067112504340570212e+01;8.035723665909522140e-02;-3.438771663200701489e+00;-4.300714790071570093e+00;2.578656587264163580e+00;-5.985118077345503274e+00;1.417020462349798393e+01;1.160089883253574605e+01;-2.092208086497874486e+00;1.018402597695934197e+01;-2.970775169643063762e+00;-2.646419909088226774e+00;4.312721751888070720e+00;9.538671236565836153e+00;1.255391783710284592e+01;-4.609461262715488949e+00;2.922397675997578403e+01;8.962668732070504518e+00;-7.502175993710693547e+00;9.424287049741502997e+00;2.567315755822629164e+00;9.852280690847439182e-01;-3.685051241662840482e+00;6.685471356384597996e+00;-3.167930639306937302e-01;1.928906877609160020e-02;6.836861220157172347e+00;4.844214091194361416e+00;-9.644582145054391376e+00;2.381858065776490463e+01;3.334787067797208238e+00;-3.676837034632794321e+00;-3.107509238362820284e-05;1.543482389712686701e-04;5.000046218750775928e+00;4.414725446187269111e-05;-1.891000954892747333e-04;2.000061762630643170e+00
1.787529278855472636e+00;9.541984697301927554e+00;7.494150437100456585e+00;-3.828141752664704800e+00;1.079841495696982179e+01;-6.658662967868279381e+00;1.111215104216300631e+01;1.500818037923973414e+01;-6.686644849754260989e+00;5.380303640689881206e+00;-4.227059198466484702e+00;4.588299312501728622e+00;3.241679517101702324e+00;3.530226333998283117e+00;4.315501704261022198e-01;1.360388301946166045e+01;-8.280238683106482256e-01;7.286812898896840807e+00;7.709384775028771841e+00;-6.561491049794058839e+00;5.182579984023799824e+00;1.730180418849855073e+00;4.214052022266542963e+00;-2.908053598683825847e+00;9.040656975763035064e-01;1.184455589589945035e+01;-8.346110083227149534e-01;7.319175846743928737e+00;1.706772460397298907e+00;-7.199056482295764781e+00;4.719580004660341999e+00;1.099091462769120220e+01;7.844607156563709438e+00;2.640375360249738179e+00;1.009003286799843302e+01;7.334961780775081763e+00;-2.976793793688583989e+00;-9.101970962096217477e-02;-9.127973132813057333e+00;1.487722968513815580e+00;-4.229951632103000770e-05;3.259599769631155505e-05;5.000087538885886751e+00;4.301295010749268862e-05;5.522277252877778582e-05;2.000041104227373356e+00
2.713556874584235334e+00;1.462492582648682315e+01;4.903122534562767143e+00;-5.723053024224848073e+00;-2.247192905978309341e+00;1.178013931987887375e+01;-2.464623351130204476e+00;1.359849745561143841e+01;-3.306132200683293831e-01;-1.677612349546942605e+00;3.955979893420488835e+00;2.194606175936748116e+00;4.664916920413869406e+00;-7.086549779147953032e+00;1.125939260701781031e+01;9.695834551368848864e+00;-6.624134128683121236e-01;8.605062290009234616e+00;2.589061522232843693e+00;-2.135112573321723772e+00;7.237918354017610412e+00;1.719693586549141884e+01;3.517422847075569070e+00;-5.904059347075877540e+00;7.766186619319753959e+00;1.661394992083174316e+01;-3.776057935805032795e-01;7.173756428772518845e+00;-1.046965944051071684e+00;4.921061877262345341e+00;8.515852202660600057e+00;1.045792570268475785e+01;8.687646909548210061e+00;-1.842416224616810316e+00;1.854710696850125373e+01;6.880660160264413072e+00;1.874583457479161996e+00;6.589362962195269624e+00;-2.805351572796309867e+00;3.275500006360434924e+00;7.792552887868594625e-05;8.565798315357124647e-05;5.000065350634721462e+00;1.497402807970685799e-04;3.468613084476815248e-05;1.999906086444182440e+00
-4.213724228586340104e+00;1.771343684735123247e+01;4.770490002855809486e-02;-2.502319527051802606e+00;3.638365226308235112e+00;7.919154339816845578e+00;1.621269689271744419e+00;9.995024035160263054e+00;-6.803587105101675192e+00;8.375783169390356164e-01;-1.351957231119395253e+00;1.153493727860263895e+01;1.773744690525447254e-02;-3.861826288160842502e+00;-1.658834384210322810e+00;1.104661620580890613e+01;3.849728405838114931e+00;8.105497638115748416e+00;9.667983375873298257e+00;-2.959826474386500372e+00;3.811484239739589608e+00;3.481211039691340048e+00;-2.401762435802271334e+00;-7.833754649870517284e+00;9.963068481666326193e+00;1.123724650728845376e+01;4.849325950896432147e+00;1.184069226420291443e+01;4.454880855007086637e+00;2.004360460625730589e+00;1.632465870315465306e+00;1.183305607826077654e+01;5.494599049504764743e-01;1.238092082684922879e-01;1.051102213418856124e+01;1.131132881259871326e+01;-1.313698572288412336e+01;7.283860512154314293e+00;4.748256600584559450e-01;-8.636308172428654117e+00;-6.145771453228700786e-05;-1.628560665069278207e-05;4.999700005121868962e+00;9.396481720117345405e-05;7.769392112470105351e-05;1.999903420705266166e+00
