1.119425144962538261e-02;4.366191292678450964e+00;-9.841527435437988358e-02;7.749368851680086934e+00;1.972315120378265618e+00;-2.835039673333532573e+00;-1.184350812586695945e+00;8.266631860217422689e-01;-9.010850217776164683e+00
-1.124924756948475491e-01;8.056425035260938117e+00;-5.470329951794660417e+00;-1.471071995112896991e+00;1.137725735820570511e-03;4.253293229061557490e+00;-5.227157171881287034e-01;1.560316276389996926e+00;3.045761632046505851e-01
-2.117498634286689441e-02;-7.304924089039097623e+00;3.718215545172288472e+00;1.782037026152301973e+00;6.197265509048880405e-01;-1.248170308130694117e+01;2.969779489905033376e+00;3.911810728640952473e+00;1.481624822098356553e+00
-2.940788331594423877e-02;5.080180927625748133e+00;-2.900077546588786692e+00;-9.831886568503430013e+00;3.670534777215320177e-01;-5.580721016015433911e+00;-6.348066289239796767e+00;9.730829935517945728e+00;3.061800655950548955e-01
-4.984671599488451482e-02;-7.121197740989013703e+00;-1.363880990809857252e+00;2.993386034001376927e+00;2.242466800500344082e+00;-4.100652339105793409e+00;-1.039021646182766379e+00;6.622528157948065264e+00;4.858722753923941928e-01
1.200293552226470127e-02;-4.572501317052161118e-01;1.170111754111488089e+01;1.094268844394025608e+00;-1.225932975572887607e+01;-7.267084955499981902e+00;-7.800898862049070459e+00;3.495762428902819074e+00;2.731757966710079533e+00
-5.586528175007035579e-02;4.508195644199989083e+00;3.620790050298552831e+00;9.524285202805218731e+00;2.160598204506707365e+00;-4.350834498118017812e+00;9.612954137895199480e+00;7.583920472653911393e-02;4.188190183470210215e+00
-1.593190136670651069e-02;-1.319749024992767028e+00;-6.389910190600343043e+00;-2.414927562055766863e+00;-6.230288545226581931e+00;-5.490535434943916826e+00;7.616837132977090974e+00;-4.599862536023147541e+00;6.875943605512874202e-01
6.145836216484665271e-02;1.306651456247023724e+00;-1.369495551904793655e-02;5.025949263426464420e+00;-9.614910963885736628e-01;3.253331883980798978e+00;1.029445617271978364e+00;3.660039838807340740e+00;1.252070050479659802e+00
-7.219075046047007671e-02;3.108399709016798518e+00;3.342047485226755210e+00;3.553156868572322491e+00;5.868796730893259816e-01;-7.817418913912225875e+00;5.076743784524914815e+00;8.426917835423975989e-01;-5.448295926040761294e+00
-8.513816742742328150e-03;-5.438805555625856769e+00;3.112251592691143154e-01;-6.721731714672497304e+00;-5.726293498977137464e-01;-6.224287425049128686e+00;6.522572361156048437e+00;7.803636969819951474e+00;-4.960689395267298352e+00
-6.772372708491693205e-02;4.271210614297180186e+00;5.878471980706484246e+00;3.370440514645942631e+00;-3.952879719298250549e+00;8.934632757001768510e+00;1.176593283391775824e+00;6.652430956600744238e+00;3.771175969179262899e-01
2.987743650866094350e-02;5.624401701392395481e+00;-2.806905791985859766e-01;2.900040557106825512e-01;1.036219032331665524e+01;-4.075198140379507450e+00;-3.791455268839054149e+00;-2.399033276164334261e+00;-5.153445044278621712e-01
-7.326108823466261771e-03;-6.981307475010996910e+00;-6.474851383957612505e+00;-3.428332656983148929e+00;3.213103519443640366e+00;-8.889157723613639206e+00;8.729972658261988983e+00;1.850496000125511742e+00;-7.171524328102941992e-02
-3.283330276689169075e-02;-3.746690969313090647e-02;-6.598617870990358902e+00;1.810614734625264122e+00;5.049053215107553783e+00;3.849215767675645550e-01;2.473109146998429431e+00;2.925400700749456018e+00;-1.765586555172646621e+00
2.345580949323395475e-02;2.768113373625749260e-02;-2.561322087084798138e+00;5.114643607893214039e+00;2.326487598014502778e-01;-1.071356353372070469e+00;-9.284808562118046504e-01;2.045579359033357747e+00;5.775411401758492325e+00
1.204051267839057783e-02;4.868757793245233501e+00;9.363060271798513412e-01;-5.986180466032033909e-01;-4.176146407075831846e+00;6.724970268498640102e+00;9.517995874854234373e+00;-1.090582109096804686e+01;-1.193739043239384756e+01
-3.013610064461542948e-02;4.686655684169594771e+00;3.154789418668391132e+00;1.714381256700156841e+00;1.021432264845179638e+01;-5.666587221854495482e+00;-1.551291365689397295e-01;-1.061790659876354503e+01;8.023428158678253652e+00
-8.499164669715461931e-03;9.987305845380185787e-02;-4.482390032823942327e+00;-3.580920739136586040e+00;-6.648563854079387880e-01;5.546888774190309235e+00;-1.538282516437514236e+00;6.103018441440042352e-01;8.122597317846887321e+00
-2.108101256967036263e-02;-8.584210309587715360e-01;-1.610132087239124488e+00;2.846895714966224844e+00;4.776581451452638349e-02;-1.149117224534701664e+00;3.243146256939959393e+00;5.107093002426793760e+00;1.251631604125688912e-01
-1.903110382009289003e-02;3.408039464014296804e+00;3.312642870406085294e+00;9.276014087591377688e-01;-4.756506025440852881e+00;-8.202455395505012792e-01;4.968718974453485870e+00;-1.637966248496165234e+00;-5.671992021635224646e+00
-1.091890987334272617e-01;6.525950574371187862e+00;8.565804621110350014e-01;4.823202038487396592e+00;6.161434751073110450e-01;-2.867925812091928428e+00;5.452511728812271530e-01;-4.757169833607267861e+00;1.315297579968043307e+00
2.182982813075563019e-03;-3.286768259406064985e+00;1.065360748821511905e+01;5.102965895651843553e+00;4.521810849727968318e+00;7.430875058706597480e-01;4.375499313906249910e+00;8.653130708911027646e-02;-6.723201227506280020e+00
-2.807947441324254445e-02;-5.841848496108100974e+00;-3.574589847993849379e+00;-3.086669634041397270e+00;-1.906712826418136553e-01;-4.131778187122940871e+00;4.531730162262822326e+00;-9.544284981369768772e+00;-4.809886114970750803e+00
-4.851728891222648228e-03;3.569413366223894712e+00;7.722885117958433909e+00;6.524224382672917599e+00;-5.690463798772916526e+00;2.303274192823962618e+00;-4.861988065549860849e+00;-6.051474088622029734e-01;5.597325481232182653e+00
-7.433332348829031766e-02;5.109832864027889165e+00;8.979875879425824436e+00;-3.683153842437005387e+00;-6.944674002347052344e+00;4.600489027844620438e+00;9.984960379858677015e+00;3.106388996081927090e+00;1.865414722569507799e-01
1.250195210212441677e-01;-1.308998750140579759e+00;-1.525128710674663379e+00;5.540497687218305600e+00;-1.330853123868118715e+00;-3.651670526487300616e-01;-6.255317652329446254e-01;2.499404478025929688e+00;8.181388466009394733e+00
-5.111731116826613575e-02;-4.210102602827792140e+00;3.058216428793594788e-01;-2.017810467416025322e+00;2.691205002800547863e+00;-2.143761496864069915e+00;-1.003661552086992037e+00;-4.641916658466501922e+00;3.970276363082556159e+00
2.607331441132979682e-02;-2.568268249650011548e+00;4.324623815615274758e+00;6.395979263705726225e+00;-1.149237510206166935e+00;-4.678981542202081401e-01;3.508560591564654496e-01;2.040670012752143325e+00;1.298638205353622510e+00
6.536927192013780585e-02;3.760057728249400100e+00;5.524842755144790729e+00;-7.523246265875100036e+00;3.995472338044148142e+00;-1.422504282048669966e+00;-2.850363080610306965e-01;-2.431410183545809067e-01;-1.579894974140237385e-01
-6.736090186864662765e-02;-4.259486862612199332e+00;2.632983248827261313e+00;-4.707525600508249752e+00;-8.590095064013661741e+00;-7.243421408749160406e+00;-8.094131293092235779e+00;8.464015791123770782e+00;3.942926858089744080e+00
-4.379595045269608911e-02;1.473627384866082579e+00;6.008914228967837445e+00;-2.508313042329704423e+00;5.534985061001646223e+00;-8.755682600919216796e+00;-6.374711208311416577e+00;-2.481707869949193679e+00;1.431585381406584645e+00
-3.509707270393545159e-03;4.255197362078314782e+00;-1.965266756974088480e+00;3.925594679061323422e+00;2.714927196479567151e+00;1.854482185599063415e+00;-6.245742784193446528e-01;2.333987194297584722e+00;-3.787642357916241487e+00
6.401986400424909684e-02;8.635483275602028996e+00;-1.306369137636208544e+00;5.660368299649169543e+00;-5.355284872497555249e+00;4.883471351974961294e+00;-1.863467546825784193e+00;-1.188782146137023821e+00;-2.139264981810334643e+00
5.704338888322904588e-03;-1.671868492317460930e+00;-2.791203437803598142e+00;4.222770696244207422e-01;4.082223346154687960e+00;-2.397829396980442951e+00;7.412108001947310676e+00;5.547508652941758100e+00;-8.778040729475996784e+00
1.272453686447372031e-03;-1.607308479399825130e+00;6.049905730189411912e+00;-7.248554251268783943e+00;9.448241426718864133e+00;8.868771868876879072e-01;-3.799697352677230966e-01;-3.532421686856635823e+00;4.108809213984072617e-01
-5.446398841820687675e-02;-4.461864542501530195e+00;6.284545395160835712e-02;-2.634678541970723042e+00;1.070852980201598825e+01;-9.783802349892134487e-01;2.791344109597222012e+00;-8.941771334335314458e-01;-2.014374238141153128e+00
