-3.517710373681522812e-02;4.528366192541184887e+00;-2.907360919869411031e+00;4.029667533294345461e+00;1.122036912039219070e+00;-5.663692507145938748e+00;4.932025327878936771e+00;1.998432748431701711e+00;-7.971517179761855587e+00;2.746442949336225237e+00;-3.271800043113101353e+00;-6.506484218766703798e+00;7.448900207039285348e+00;1.109842557772111826e+00;3.852838043663793233e+00;8.188890141050769733e-01;-1.397080572894799033e+00;1.547704162423138463e+00;-2.513913114420645023e+00;3.707820834877523453e+00;8.913084881756855538e+00;2.206112351028607588e+00;-9.289629300769643550e+00;-8.511885829841039808e+00;7.633042357791933519e+00;-7.691264839559064370e+00;2.992355658604182178e+00;2.443529079953664862e+00;5.497199239138827132e+00;-7.204185760863822452e+00;6.835930310867050608e+00;-8.185704590569191197e+00;-2.371543065366546799e+00
-4.330666278818482567e-02;-2.772177613171717514e+00;-4.408275425328280761e+00;-7.055216710548316783e+00;-6.212705308191943665e+00;2.527678942523787775e+00;-1.086263467084340206e+01;4.604578461404057244e+00;-9.680768094004894575e-01;1.074149041427188589e+00;-8.133254117004183215e+00;-6.127878376198556687e+00;7.718924544063577642e+00;-6.431876934557098302e+00;-2.398808348316603833e+00;-6.842025671983895663e+00;-2.062452219064662140e-01;1.017273179480814704e+01;2.197464002790340487e+00;4.251239692636596956e+00;1.018813272739367193e+01;3.751693512310458889e+00;-8.172690124630078046e+00;-3.261207499028887291e+00;-1.468871461871021633e-01;-4.900109162148390540e-01;-1.366634348770760843e+00;7.955274286111939652e+00;-7.299734863617961977e+00;2.470950002436790527e+00;-2.466042135782093858e+00;-1.375283955476215070e+01;-4.537408883643311519e+00
-3.222596809933706008e-02;-3.618980444071906444e+00;-1.347907333912452765e+00;7.236866078519418544e+00;-1.247178799756821332e+00;5.683295149008483094e+00;2.370467752105580306e-01;-3.891817956764125785e+00;4.206270465662369507e-01;-2.378743909525769862e+00;-1.100307931294597097e+01;5.179480858173800328e+00;-6.765566262363477412e-02;2.086288965414778485e+00;8.145501271948066280e-02;3.025777406137865722e+00;3.731358457985804122e+00;2.305362313790850326e+00;4.475703685606452709e+00;-6.893296695060330492e+00;2.425936882094397173e+00;-3.461605749860736658e+00;5.815561216796034216e+00;1.092593688426188869e+01;-2.221621575976878926e+00;-3.102500418685487649e+00;7.193707963417761420e+00;-2.434297054468836929e+00;2.407813294462003206e+00;-1.142644276129451342e+01;-1.194938395335231363e+01;5.769006685567471315e+00;1.864620119020376610e+00
-6.410101686813058329e-03;-4.024594686179870706e+00;-1.669309571998624842e+00;1.101928969196631769e+01;-1.603219857722364194e+00;-1.238652932702767551e+00;6.876146132275845702e+00;-2.279071962106777427e+00;-6.147284290228292924e+00;-4.185801086682308103e+00;6.603670575065411441e+00;3.593765042776723817e+00;5.631802571422667159e-02;-3.099441372564506914e+00;1.397405965389520333e+00;-3.937616375698292259e+00;-1.341096134979949950e+00;-4.470342984687988519e+00;-9.497012546684544532e-01;1.838744611558569497e+00;-3.257758063440014951e+00;4.016101261849677861e+00;-4.443641878011559854e+00;-3.631992856383995161e+00;2.290612425066796742e+00;-4.340384330052412309e+00;-3.516175038619291815e+00;-2.301592610607793521e+00;5.765773897215600741e+00;4.626279808110945524e+00;1.262935997943996691e+00;-3.897200489713580573e+00;-9.095132006811843084e+00
2.327316151348199358e-02;3.097833321977175203e+00;8.247034033741261538e+00;4.928549995248936000e+00;-3.269028132158467770e+00;-2.049751549746792634e+00;-1.135312364750584502e+00;6.065093746851205836e+00;-1.172894777861543325e+01;-5.267128439765818015e+00;7.693326813423409405e+00;-5.034468991583567643e+00;-4.531899371614748873e+00;7.532739797998980968e+00;1.629263323617808457e+00;-2.126139722602196969e+00;4.835629996566030542e+00;6.777310139647404696e+00;2.003022636813573509e+00;-5.094671450124730328e+00;-2.328265546379267636e+00;4.188305619657868295e-01;-7.000268033424532632e+00;1.422080107836020679e-01;-5.238465921196352681e+00;-3.086690621422236713e+00;3.383545525716291635e+00;-7.313452129297824955e-01;4.195502761173509398e+00;8.496837392894203589e+00;3.659943259575906715e+00;4.841003955573215833e+00;-4.207659629528784917e-01
-1.723444041309471139e-02;2.332509316809551869e+00;1.813131787040440646e+00;1.168377042382489295e+00;-2.676937484025035952e-01;1.820872834106799232e+00;1.796839763385777555e+00;-2.786903408172599406e+00;1.265813013602016479e+00;4.696063559298160328e-01;7.698927461573978448e+00;-1.498221826332276851e+00;4.676990805979698962e+00;-2.235494425086883563e+00;3.374180291219020411e+00;2.748713081637552680e+00;1.620993878431566060e+00;7.906348344435380149e+00;8.120075689118182449e-01;2.961175347285065040e+00;-5.137819681756033319e+00;1.076587726494184061e+01;8.148467420881655432e-01;1.058452969034981539e+00;6.067049467225756665e+00;9.939813990092188911e-01;-4.768352665777126020e+00;4.188304959703525121e+00;1.146716924324023612e+00;4.811456481441819477e+00;8.453873392024229716e+00;-1.466335872460633905e+00;-9.093517007708355138e+00
8.310389420631626375e-03;2.875750064817665486e+00;5.442846671500808142e+00;1.155052959317639294e+00;-1.402208400056657256e+00;-3.042504770019707205e+00;-4.627585348921227748e+00;3.503789009434115087e+00;-4.544096893357578715e+00;-1.948941923074795746e+00;6.202577004716804510e+00;6.272355970350739440e+00;6.901443553311143120e+00;-8.145578310795867694e+00;8.843445680123863673e-01;-4.184420397129215097e+00;4.762303662253437153e+00;1.784624794916856771e+00;2.620794493347035292e+00;-2.807537590881308276e+00;-1.486836750763132375e+00;-5.276761278850803372e+00;3.748485856576287745e+00;1.621292358329339489e+00;-4.347306060449274590e+00;-2.782079759516747242e+00;-2.434826430939429631e-02;-1.303852349818280576e+00;1.199276592345663417e+00;-9.011740298472185273e+00;-2.316219944279398923e+00;4.393454496495431627e+00;-8.407108162238257520e+00
2.931855800766671252e-02;9.987145334035388289e-02;2.110729316124141164e+00;-1.737681261506065500e+00;2.148595541294906930e+00;-2.611341885863595724e+00;1.216695690863513812e+00;-2.618261699703660739e+00;8.699541267339318651e+00;5.369146740434166176e+00;-2.631888016820338461e+00;-2.963429424403770440e+00;3.394401266161572450e-01;-8.869262881740317184e+00;1.050213458910910447e+00;-7.853138693133324466e+00;5.802241806829011583e-01;9.811290321517086355e+00;4.527631513663463281e+00;4.676312909696479503e-01;6.381987949987272479e+00;5.666228173651170152e+00;4.784385106590115733e+00;-2.313018553959363288e+00;-2.162161357748227097e-01;5.689328248010090405e+00;8.806032500482670500e+00;3.219940764125289068e+00;5.195881864932370142e+00;3.549164124584833768e+00;-1.040387815524701942e+01;4.411140051647998384e+00;-4.300102216499403163e+00
8.573514235202913530e-03;-5.544159152881863228e+00;-6.435475042268548052e+00;8.981506755727401980e+00;4.746902846930550091e+00;2.359489283263946025e+00;3.029476031019637805e+00;-2.136796213769130315e+00;-3.265298506189659555e+00;-5.877465766961035065e+00;-5.523000284433766893e+00;2.034927248279231549e+00;-1.247243848743354810e+00;-4.190817082518795367e+00;3.058029444632778038e+00;7.756915188923154680e+00;1.265309239902226324e+00;-2.820676412673998601e-01;6.297845062836946894e+00;-5.009336007669818791e+00;4.254475752043676451e+00;-5.191278527149582267e+00;2.084571378698539146e+00;-3.535167429485001733e+00;-5.352584493315704961e+00;1.229348368170067829e+01;8.620053193597595254e+00;5.008793342268422322e+00;-6.150138045909377738e+00;1.191557444250548770e+00;1.135910388419875083e+01;-2.896519743626824628e+00;-1.573555346644188724e+00
9.223331904667593506e-02;3.359380173478769382e+00;4.952328236980704901e+00;5.136274260254914736e+00;6.960023677990970548e+00;-2.961429812939483597e+00;-3.799777559569045060e+00;6.342887359053337448e-01;-4.054052366537882479e-01;5.681402996538307271e+00;6.056432687477383503e+00;-4.109426873762609844e+00;-5.128042862564973214e-01;4.226488124549689473e+00;1.084726182166129860e+01;8.816595118466985515e-01;5.222663591867561017e+00;-6.028624102832474740e+00;-2.604930629923114971e+00;-2.218313011019652059e+00;-1.377545620182605068e+00;-6.133221382093102747e+00;4.939398426511719009e+00;7.056639532489921152e+00;7.387147478850920379e+00;-5.548650558856013326e+00;-1.613912353140824818e+00;-9.466742683742490616e-01;8.423776784233089288e+00;3.430312808778574585e+00;3.822172212023693394e+00;-8.768695362873865307e+00;-4.455504068476577650e+00
2.668484482837979108e-02;-3.229287206412493560e+00;2.763195708225603120e+00;-2.293145765812885095e+00;9.276368722123338628e+00;5.232124127324234486e+00;-4.883398296258530280e+00;-7.401435359928748348e+00;2.086658596007712863e+00;-3.184135227142645408e-01;-3.370565185940511271e-02;2.793151105872697215e+00;8.377973897058774710e+00;1.240040138503785982e+01;-5.293205136657511467e+00;-3.498404037683286560e+00;-2.179789910058040459e+00;-3.476621736778390037e+00;8.366557468977697809e-01;-5.555264742253880783e+00;-1.437271316314753911e+00;2.330673062095950099e-01;3.433234693931811243e+00;1.317565732099617248e+00;7.893854709113928836e-01;2.348127572655974049e+00;-5.653831601596172041e-01;1.257003638494411213e+01;-3.394549243329934018e+00;1.957064101039116988e+00;4.847537190944260388e+00;-5.022851597776465837e+00;7.743069926640679945e+00
-6.446814662462409251e-02;2.176990266225662385e+00;3.536178874865839816e+00;1.343767928201578599e+01;6.770001367643775636e-02;4.031201130833506063e-01;2.036234053587080872e+00;-3.924814712613715173e+00;-3.381843862207619011e+00;-3.746876239272741049e+00;-4.491137437796083987e+00;-1.678787757455925345e+00;-7.497769690067329407e+00;7.269674277568299203e+00;5.848909215315112320e+00;-2.339682887389082033e+00;-7.305063309421039541e+00;6.399345899574122143e+00;-2.773739615048904206e+00;-7.925047964247827759e-01;3.419484233002308304e+00;1.295536302924838179e-01;-5.098747019658331325e+00;1.437398990981315627e+00;-2.021343846238973452e+00;-1.026375425399276686e+01;-3.366976487086676961e+00;-3.030641425948805701e+00;1.783664681809957520e+00;2.466207904239574145e+00;-3.140855490983768927e+00;3.761076275006246306e+00;-7.196730907085177265e+00
9.232534309397784356e-02;1.035913173794344333e+00;8.469139823608157869e+00;8.554561753489419829e+00;-2.912588825249026847e+00;-7.759660488088221619e+00;3.171636858595536790e+00;8.850895314262091640e-01;-1.637303703393159227e+00;1.119725430894780160e+00;-8.904275717637817333e-01;-8.140789566033314273e+00;-1.742501467421650130e+00;-6.474481841505985713e+00;-4.563033695694921121e+00;4.568151669954286120e+00;5.133185931309197869e+00;1.581576909078684423e+00;-1.563118663544109666e+00;3.385544380228670214e+00;-5.361342868954210861e-01;-5.887214685717763629e+00;-3.426029927007789411e+00;8.258131762063433357e+00;-8.747736673312980216e+00;3.980668426937250537e+00;-5.861223600670003364e+00;-2.319903398130856331e+00;1.215408087007409099e-01;-4.599644719259218029e+00;4.574150773219997745e+00;1.046801385319830136e+00;-1.040236992166209973e+01
1.377274910817471998e-02;2.091458088381895841e+00;5.041495032180365321e+00;-7.197522527935288572e+00;5.410284260044631033e-01;-9.474731136277785293e-01;-4.672032732065735772e+00;-1.429710440730979037e+01;5.287256540358463930e+00;-4.377745645289238041e+00;5.466439844890151889e+00;-3.176448967454976291e+00;-1.972936192585774129e-01;-3.400682973887225291e+00;-3.512545161886798106e-01;-5.440350143952925599e+00;-8.084751400337999439e-01;6.299929025838917340e+00;-2.051548787457164291e+00;3.621000909651190369e+00;-1.268671010986215597e+00;3.015059402709816094e+00;-3.903574633459253040e-01;-6.674552713194787046e+00;-2.383732245922658866e+00;1.260184800822835527e+01;7.536142290994690462e+00;9.393638454230718304e-01;5.040132858948824790e+00;-1.306800100928624531e+00;8.198504788002349386e+00;2.725500296464811179e+00;-6.929657091500724952e+00
