2.516451569312639247e+00;6.526620069869006002e+00;2.857803831012047269e+00;-3.619268398469303705e+00;4.427713543927497497e+00;7.340824211992577730e+00;2.503520798511322809e+00;1.111638321568346832e+01;3.632344760487004720e+00;-2.936684003182111535e+00;-5.511404042407050952e-01;8.069805522797803832e+00;1.265196177912561737e+01;-4.724139988374179921e+00;3.242235223671259270e+00;1.697505561863323820e+01;-4.441859811659586654e+00;1.044363400624167326e+01;3.551165326205712347e+00;2.846478647183910304e+00;-1.493847706269504361e-01;1.111637765837930658e+01;6.992104581719098100e+00;-3.510502542599945652e+00;2.505286244381423444e+00;3.629773929762865059e+00;-4.182341725024189216e+00;6.219979610151585625e+00;-2.363293671954994402e+00;-1.752356732664108740e-01;2.654850956160430542e+00;1.372143743573992225e+01;9.779542516991748258e-01;-7.078356281889813140e+00;8.238929902070095679e+00;2.181843659340137798e+00;-2.147617422292334766e+00;9.140505840903349721e+00;6.603959900547342610e-01;-2.139858162084063320e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00
4.725992174551809200e+00;-7.050683812809470652e-01;1.738542394998715990e+00;-9.565863940922733732e+00;-1.640740331711647571e+00;5.059767396570775233e+00;-4.110023075510908619e+00;3.205166643512660229e+00;-3.648152004539944038e-01;-2.432969338142819460e+00;8.121499885864030821e-01;1.632459941893924338e+01;1.472110960046216777e+00;-5.008147834839971058e-01;7.054595926970042008e+00;9.533220389368219472e+00;2.473343887724996915e-01;1.088834453153456217e+01;2.075529845768755433e+00;-1.163361195658452552e+01;4.776836894068262396e+00;1.959091247003297909e+01;2.027348898424349954e+00;-1.690139862320154407e+01;-5.419434176465976805e+00;1.934850460808435813e+00;9.483968409486841722e+00;1.840583942861444910e+01;-4.244990776101422725e-01;-2.738137299010568793e+00;-9.057287454813623739e+00;7.368342227500108699e+00;3.922733305346722155e+00;-2.674313959772596672e+00;4.676575392176730794e+00;1.878223374864970907e+01;7.838257036995704752e+00;1.961084878036641754e+01;6.076647342634670323e+00;-8.036282878547810427e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00
4.847627757600780463e+00;6.030363367686681464e+00;9.318768257247914022e+00;-7.684961683706709401e+00;1.316304729753245439e+01;9.945309119729543568e+00;1.634903909419300971e+00;6.301543023856998715e+00;6.808480049417321212e+00;-1.245365212611496908e+00;9.928326250075024006e+00;1.000564337035997298e+01;1.827319162844105893e+00;-3.936748942358073933e+00;9.489534667050694594e+00;-8.616217686600862180e-01;2.529887207370494107e+00;1.538892208722278276e+01;6.170804378614560548e+00;-3.250536179152635263e+00;3.941507095044647357e+00;2.051780832481543015e+01;-1.852470698663758242e+00;-3.107929310894331554e+00;1.534875956025078736e+01;1.146229974056935141e+01;3.985650126944683791e+00;8.196015887592816185e+00;1.168748064546590193e+00;-5.725095744520178442e+00;4.106847954622855568e+00;6.981901750991875488e+00;7.320856400362050209e+00;4.885714816516601999e-01;1.933873737056264197e+00;1.779092259485043570e+01;-9.222602194012095023e-01;1.242275734523540365e+01;-4.216953686642570531e-01;9.399674895790054663e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00
7.539165255930017295e+00;1.408023211685847187e+01;2.616157950986774949e+00;-4.120986502234998738e+00;5.721282310062141718e+00;-4.810876190552875187e-01;-7.285094276719762618e+00;1.560374642956517022e+01;5.470513455045226792e+00;-1.658058871176307791e+00;1.926022598283993137e+00;1.366982545628100532e+01;8.323914998030119250e+00;-1.755918430340007053e+00;3.879377610433006218e+00;7.114627883776088346e+00;-9.165006614821020747e+00;1.269972328347726531e+01;-4.163851957610950727e+00;-4.447094562838945997e+00;2.290593610825933713e+00;6.219232655449581593e+00;8.063282926477715051e-01;-2.536429550884909734e+00;1.280855949528950610e+01;3.975853242874531901e-01;-5.621747105931024002e+00;2.660812166148000202e+00;-6.500460266550858179e+00;3.019117814228962082e-01;6.869791081268581401e+00;7.949008324937299363e+00;-7.699894501557906779e-01;-1.872746517737652550e+00;8.842033343826402714e+00;2.144296880787675441e+00;1.074784625611151512e+01;2.052822335438390056e+01;-4.385466994617464920e+00;-5.385973549368422653e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00
-2.434267664077354176e+00;2.164906801780450252e+01;4.912926770395005249e+00;-2.800035939489168069e+00;2.704510048991105009e+01;6.305194213694560013e+00;-1.334915989701435102e-01;3.825661026253044383e+00;5.953419744175677764e+00;7.816290358029114316e-01;-6.060562985013413950e+00;1.160072251833568302e+01;6.868758994829020637e-01;9.566683307298413652e-01;1.430188345268710748e+01;9.703155311772931668e+00;-3.843076399369440566e-01;1.165376925273003472e+01;-4.149001092082107434e-01;-1.897798802991957468e+00;1.466247162102489288e+00;1.309269984221543837e+01;-8.189144957852301232e-01;-2.287312661505756406e+00;5.037276571257990554e+00;9.771128401821350451e+00;2.689466564752814204e+00;1.185422823421866667e+00;-1.196906696874595610e+00;-2.281622533167633193e+00;1.061462882619441661e+00;8.068116885137385452e+00;-2.715537088184930781e+00;-1.485071873717138224e+00;-2.573235551587066183e+00;7.856506569045249577e+00;6.295250059562642164e+00;2.824656385422782634e+00;2.649912078503100066e+00;-2.842453946228059802e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00
2.021507848347133596e+00;5.527656719016690090e+00;4.574962500276523514e+00;-5.955106945414584629e+00;1.199440167712351091e+01;1.725435442474270076e+01;6.064756611483963056e+00;3.328421842396600994e+00;9.832014776156081659e-01;-2.816249352212549351e+00;6.156568604584267135e-01;7.345736167503898351e+00;-6.394919571416934900e-01;-2.350431575503020287e+00;8.747065603984276905e+00;7.704167066935701413e+00;3.003945776174200555e-01;9.480354694352980616e+00;-5.451995099456180327e+00;2.520879783024543741e+00;2.546953262632634996e+00;8.820437728652946063e+00;9.482332352498143990e+00;-6.302692087893021267e+00;1.328693030417055176e+01;3.146375172964629208e+00;5.109134743536888346e-01;4.111024659379537205e+00;-2.898804418002221439e+00;3.495300227925007164e+00;-3.891516774911374377e-02;8.084369374008858244e+00;7.503175626048952829e+00;5.531068566957027421e+00;1.377630090716830580e+01;1.018017231817867518e+00;8.695282797453139922e-01;8.066680596569506534e+00;-2.436656503713474642e+00;-3.299315586098173547e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00
-4.793675418577434399e+00;5.705912891509755447e+00;-6.614189510483353018e+00;9.135884661258444339e-01;5.175498068356274572e+00;8.161389158147111189e+00;6.158887621972293225e-01;1.698666575120228117e+00;3.845244867730142069e+00;-3.006109013822509723e+00;4.063281569020832151e+00;9.076052003669081714e+00;-1.852917114444887048e+00;-5.630124464420434016e-01;6.394557994266047096e+00;9.051523952610455837e+00;-2.448914033199490081e+00;1.761883743320598938e+01;-1.172382588563367189e+00;9.639405120141519845e-02;7.529561443004872956e-04;3.672886336619266778e+00;3.082825216757127063e+00;-1.605840637141608518e+00;7.361692959275299764e+00;4.043620433087907529e+00;2.222375654723072635e+00;1.399991771467886181e+01;2.147089938575303947e-01;-2.352525150390349928e+00;-2.557018331828822433e+00;7.646553394618590183e+00;4.198548500901877922e+00;3.688650189583940531e+00;9.360386096236556597e+00;-4.878655694938649034e+00;8.756636300778515292e+00;1.804005145823786904e+01;4.584009010665262451e+00;2.821538393155399227e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00
-4.748435946395815677e+00;9.350106064440018017e+00;3.716611721397433676e+00;-1.045443001893101886e+01;6.236983572756827243e+00;8.967583499351164278e+00;-5.382329825568694659e+00;1.462396453904456806e+01;5.111665383585703992e+00;-3.521220979937234041e+00;-1.313753173971599431e+01;1.110483641043415304e+01;7.931436773237241944e+00;1.513160333418196224e+00;-5.600669656102104099e-01;1.034451872826560503e+01;2.834864235449285452e+00;1.341005207008894473e+01;4.094520357537211552e+00;-9.355004407928465326e+00;2.010607204265804082e-01;6.972582406405569699e+00;5.049406190532739203e+00;-1.272917850230444348e+00;5.421636908252000175e+00;9.397487363874583721e+00;-5.067328779821203888e+00;4.759704629480743243e+00;4.701776950024011192e+00;2.720506778742306508e-01;3.337186560085044551e+00;1.249807569451373013e+01;8.145886330291526534e+00;-6.186452692074886350e+00;-6.974424495099324162e+00;7.859294761766333792e+00;1.058525072612380269e+00;9.489953296523804482e+00;-1.448959466723261258e+00;-8.135602271489728032e-01;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00
1.156416151327422703e+00;3.738174132976307185e+00;6.758235973389282947e+00;-5.785033263640081636e+00;-6.425221114903250097e-01;1.485180650525573576e+00;-3.109698520824242252e+00;1.428468855352196698e+00;1.895352246739458568e+00;-8.530425339025353715e-01;-1.013158627738346418e+00;1.256733252988971472e+01;1.011399031750319999e+01;-5.536469240030982952e+00;-3.020212731487649904e+00;1.337838673550259649e+01;4.816582335615759991e-01;9.458565187150025366e+00;-4.911826790298698953e+00;-6.526114463192065784e+00;4.766230629833798638e+00;7.087424229929117914e+00;2.506547642293743827e-01;-2.780154657396135764e+00;5.776973957197434117e+00;4.477171423310144505e+00;2.275166282439331944e+00;1.308136028813047780e+01;7.526818261592213233e+00;-1.698042028124288727e+00;5.897730645588205256e+00;1.477893006809083154e+01;7.350974971280206383e-01;-5.961940627717241981e+00;1.479000557096322765e+01;5.623080325243705602e-01;7.898629466444649694e+00;3.856802139252231143e+00;-2.004472919513201390e+00;9.603275605595111841e-01;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00
7.724823132142807358e-01;3.795720597774016269e+00;6.916715785155385099e+00;-3.209198262787549716e+00;5.294241304952270966e+00;1.358697020838634373e+01;-6.830300358519695081e+00;1.137607243413707359e+01;9.668977929716525921e+00;2.627920201197518679e+00;1.413133247888607968e+01;4.962391753621147039e+00;4.410504361729850054e-01;-9.921587565108222151e+00;3.243762982365332448e-01;1.941025209380491390e-01;2.415417711386970367e+00;1.070708993117686170e+01;4.270388089940269083e+00;-4.082864823790570696e+00;-9.106551916525456036e-01;1.112859259372244836e+01;-8.275322921155696676e-01;-2.794323084431824977e+00;1.403588367112224944e+01;1.954406644655907854e+00;-2.717057641455045136e+00;1.581550863413204766e+01;-2.401191081175762854e+00;5.131367006026554378e+00;5.286924890122540077e+00;2.023567681778206762e+01;-4.916683006569394720e+00;-1.704793025705550580e+00;1.095059652682101969e+01;1.252252619761372188e+01;-2.029940418970737515e+00;1.685284293195455163e+01;-7.621212396305685033e+00;-6.033039518562077319e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00;2.000000000000000000e+00
