2.346054658910031954e+00;2.272339213511306610e+01;-7.017862612325780347e-01;2.227685944634937520e+00;8.867001910983892898e+00;7.294672481696995447e+00;-1.244994160007104611e+00;1.415560374260134502e+01;-5.084176643205221779e+00;-3.986579195223246330e+00;1.085331160944956154e-04;2.215419639911284707e-04;2.000060794936934006e+00
-5.346235458494085435e+00;1.057945184554648144e+01;5.536894311058366824e+00;-1.932795447953558066e+00;7.604256589693459745e+00;8.566628716187377535e+00;-7.885188892647326142e+00;1.511806702440782146e+01;1.155539070495520804e+01;-5.305552910054577076e+00;4.030357549866168233e-05;1.632059642360512812e-04;1.999936446956075198e+00
4.176377387930391150e-01;1.622083633876525610e+01;5.348372579988604159e+00;6.020882748021296749e+00;9.508514373498792693e+00;5.131697906403678289e-01;-8.434600355478272249e-01;2.312606451856198397e+00;-7.226711416642167762e+00;1.287741693052169456e+00;-5.056726332163772576e-06;5.847021540618973439e-06;2.000056948718144767e+00
3.220952275588863323e+00;5.941648944518584941e+00;-1.029060709152470832e+00;1.633441125049769127e+00;6.873946939948659463e+00;9.677598595962740191e+00;-2.930155789679258049e+00;5.008180546237027464e+00;5.359567943362105069e+00;2.679465821460736308e+00;7.871257749148239692e-05;5.292388789007326734e-05;1.999971690137769098e+00
4.038657095625260318e+00;1.706614815640182314e+01;1.989287886577175479e+00;-1.549571404912986061e-01;2.783182508023223534e+00;1.426647049774296150e+01;3.972916702980647585e+00;8.380464022409730873e+00;4.615201185976484766e+00;-1.695926193714210051e+00;5.741103631014016821e-06;-1.433421076488951935e-04;1.999923989653479950e+00
-2.164664933984798978e-01;7.674193566513241471e+00;3.011064182631868924e+00;4.012193762303320810e+00;6.684581151156953283e+00;1.209927969150650284e+01;1.771640304573455227e-01;6.115568100704733112e+00;3.883028944895443590e+00;4.444822014633341922e+00;-2.556040413239361224e-05;-3.204105345203749462e-05;2.000002910050276306e+00
-1.052146806100493492e+01;1.369961805491357865e+01;4.359485453171380698e+00;-1.036070563535644862e+00;-1.625717088980007219e+01;7.300823772708905146e+00;-1.888121547920302845e-01;9.766752788816857489e+00;-2.015481185842066481e+00;-1.738704825887704475e+00;3.900175949561754206e-05;4.431241669091449199e-05;1.999904764433025672e+00
-6.389066783292330243e+00;1.392369907943018070e+01;4.513218752900209019e+00;4.021901105103230734e+00;2.207410095727598609e+00;8.096092428011987252e-01;4.022694110211754825e+00;9.970236240922112358e-01;6.265638839145299066e+00;-4.669496306544294484e+00;-3.734535300606115908e-05;-3.160088867210399924e-05;2.000136901960590574e+00
-2.008601448768224440e+00;8.795533621664834101e+00;8.402511567306405027e+00;-7.398434235406492476e+00;1.267052061713539146e+01;3.755911146186611926e+00;-7.098726918481267134e+00;9.433003373718705120e+00;5.472166370604359287e+00;7.875648636314651618e-01;-1.910994584846533879e-05;-9.168922188508183703e-05;1.999886561010161268e+00
5.712563246658135085e+00;1.013328574953701811e+01;-8.082394582249170512e+00;-1.077019179405987082e+01;5.249836601776065592e-01;1.043077098820055504e+01;-2.137119171281868013e+00;3.033804695201785862e+00;6.597308041439620574e+00;-1.078149846452263638e+01;-1.995322045180309692e-05;-3.426130803358447551e-05;1.999960651954861168e+00
3.351227607104882100e+00;1.473626701621000556e+01;8.684906826785574463e-01;3.053131776071844605e-01;1.243559967791092724e+01;1.514887342918811441e+00;1.066649377597165271e-01;3.826212073913792366e+00;3.584357607262359302e+00;-2.717061814573247691e+00;1.864057547963220986e-04;-2.214138604290390828e-04;2.000134003300091834e+00
