-1.502587394905817442e-02;-2.544566405030273870e+00;-6.574473492550763964e+00;-5.225403250465932459e+00;-1.276533539816418150e+00;4.806125456346833219e-02;2.642655189499097668e-02;-3.061714865136079544e-02;8.483686254719030595e-02;-5.660823076590877634e-02;6.296244077805722428e-02;-1.909048139041144218e-02;-1.354310970254547081e-02;3.990384417766282277e-02;-5.060965966715352121e-02;4.885529827579911284e-03;2.698317421695431081e-02;-5.545179108242265231e-02;2.031088956108370244e-02;1.703842998180217158e-02;8.942223139761789827e-03;-1.883247851990002553e-02;-1.969165741035665274e-02;-3.669970576737416335e-02;2.976414366362802391e-02;5.880343587394087912e-03;2.350923517873957855e-02;-4.429368811611517076e-02;2.797158269098708183e-02;2.793148007924585452e-02;-1.111405738900997885e-02;-3.970295783996673905e-02;-2.822185279017919157e-02;-5.934882794489731994e-02;-2.063131825927265461e-02;-4.011831544403454686e-02;9.919768257963103297e-02;3.455522056141189374e-02;-3.230055731586439771e-03;1.726771562815291455e-02;-4.028939162732950857e-02;-4.053979264715067837e-02;7.826257631379273175e-03;-1.109171859021748814e-02;3.144923702606668842e-02;-1.505283299642924955e-01;6.292188889057435952e-02;3.627226633954010182e-02;-5.463198990806250599e-02;5.876923934166627256e-02;-2.236662373081937244e-02;8.372867629939556230e-03;-6.407433496094083053e-03;-1.043440862133945823e-02;6.319656502586919189e-02
-1.280035504934184387e-01;7.798648453522427637e+00;-2.619583539450988763e+00;1.462540937991218648e+00;2.775297310641827053e+00;2.990730758924423777e-02;4.880010508174893041e-02;2.017887541303482746e-02;2.056980587248718323e-02;8.221511098145571628e-02;-7.095836297284682792e-02;3.608823039736912264e-02;-5.023995605700634637e-02;5.014649453096678422e-02;-3.643462205212249366e-02;-2.669255705515674593e-02;-7.996322320265565609e-02;4.326413627624886571e-02;4.747584291457283140e-02;-9.180702763612454131e-02;-9.424633077342423060e-02;-1.956556770434385480e-03;3.653680697396247817e-02;-9.963732431214283869e-02;5.970242388442932591e-02;-3.479769201951689317e-02;1.709081424828674464e-02;4.798565796679483270e-02;6.229419064078213497e-02;3.080595163129336636e-02;6.383530978078083562e-02;2.771499501110666341e-02;1.637252896860056858e-02;-2.186546357047340280e-02;4.441770864378741940e-02;-2.699298058099529329e-02;-6.473196586260119081e-03;6.258330122229817730e-03;3.527563876719175262e-02;-2.863255166458726630e-02;-8.846918322609163832e-02;3.811244449883557928e-02;-9.140550214154209013e-03;-4.882259211288538653e-02;-3.837559999501975738e-02;-1.009300138497701976e-02;-1.676035248055174039e-03;1.562301984928523950e-02;4.011685429605262032e-02;3.432835661207015582e-02;-2.145999252366023735e-02;2.300504298101245515e-02;3.964106231236956546e-02;-6.661592301673639749e-02;-7.884307590209299610e-02
2.999351907265053463e-02;7.445483508905844872e+00;1.580990786556204730e+00;-1.525733927302655113e+00;3.542812376009183417e+00;1.015211237207494510e-01;-1.945508143595874734e-02;-4.460386084789109973e-02;5.694613889461032016e-03;-4.029343717727697227e-02;-4.905596766795926322e-02;-1.411226509049016975e-02;1.900638700257052064e-03;-3.905761393298668588e-02;-2.965655027947277853e-02;-6.291638237432546632e-02;-2.784026834421223298e-02;7.022797653837303811e-02;-4.192041603930878046e-03;-5.166718229839944998e-02;-6.868436064697028449e-03;-9.117824865413082236e-02;3.329490287405557220e-02;6.436995692953629417e-03;-4.207900796700752427e-02;7.825430082031584406e-04;3.632198936489494656e-02;-4.595458355415271701e-02;2.339042511929366117e-02;-3.226510608067895223e-03;3.387478315936775369e-02;9.195629397165682589e-03;5.943184872613909570e-02;6.461787984228316295e-02;-2.733393109848285176e-03;-9.862091626522527521e-02;9.672166567849239949e-02;8.842890041724163486e-02;-2.428545636048566603e-02;1.003322024561260489e-01;-6.167013798203794389e-02;4.834350812536901409e-02;5.798382727759283928e-02;1.020572484393922619e-01;-2.945942755792427953e-02;-2.917379393272380786e-02;-2.564239938224374335e-02;-4.907449948257682631e-02;-1.023920581901315158e-01;8.918551367659266135e-03;7.058064000875505575e-04;-4.009816702920974280e-02;-8.451134165392214237e-02;-1.969601355494735723e-02;3.947384818693863706e-02
-6.551704753396252190e-02;-6.179390355306022542e+00;2.871669055097425982e+00;4.446155181667244549e-01;8.891530104463189588e+00;5.141366663049378588e-02;5.693435656556686264e-02;-1.864792667128249357e-02;-6.217070250947873133e-02;-9.926725869926107670e-03;2.549634373506653659e-02;5.029384869099996769e-02;5.951349129537306104e-02;-4.004474440844636024e-02;-1.330433532146416478e-02;-1.191696549393996343e-02;4.243914113079224476e-02;4.509734639978565940e-02;3.036234585777068673e-02;9.518856020695307119e-02;-1.000915668627107465e-02;-8.472216717778311909e-03;-5.808950712160902002e-02;6.725181314490506768e-02;7.594505679840396484e-02;3.648819900863916471e-02;8.394256245689787899e-02;-8.015396804212743254e-02;-6.127576333866269209e-02;-1.659480537298659714e-02;6.473132971387011991e-02;-2.731319822364751404e-02;1.390161434334478800e-02;-2.438206236143004857e-02;-3.494148652013490813e-02;-1.134781052446705123e-02;-4.521043780759342878e-02;-5.453423666141216097e-02;-3.292962356876526220e-02;7.103222626851513066e-02;5.158397711988976092e-02;-1.985450230291443269e-02;-2.251273603755001365e-02;-2.732391348309535367e-02;6.656586267691605441e-02;-5.175209483004589162e-02;9.909931360506031572e-03;7.456197948417266075e-03;-8.317225794279713147e-02;4.100954044666610399e-02;6.265437791191008632e-02;-9.894216869074726195e-03;1.665857257105552922e-02;1.627165934365128533e-02;-7.069467772373948244e-02
-8.615230084874768435e-02;-6.197213880456585500e+00;-6.268027685429149898e+00;-4.860645080720120248e+00;-1.167720478865673428e+00;5.976329353823403578e-02;-7.345267404370035835e-02;5.358803281436520793e-02;-9.534051457401235274e-02;-5.509318175572078258e-02;-2.097496343324200055e-02;7.900261851906011101e-02;8.455995913495177596e-02;-2.724622033433850288e-02;-7.207083533070865466e-02;-4.258858005661087832e-03;7.360041298837634652e-03;-8.415538030501008848e-02;-6.231551889830355120e-04;-1.121636809741779171e-02;-4.343214538813699316e-02;5.770170952483658598e-03;-1.309248607797317693e-02;-2.604211625196441518e-02;2.442364233760562983e-02;3.011623969145367508e-02;2.330020449348852232e-02;1.276123137187869239e-01;-7.270797895851330295e-02;1.357148509654453484e-03;6.297854911499826958e-02;-7.778089862263902823e-03;-6.214985623258298397e-03;5.400159574388067180e-02;4.270019791671903625e-02;1.321466696523588072e-02;2.658779483422559972e-02;-2.295452668464656801e-02;1.086519560248152549e-01;-3.930882824064037273e-02;-2.426039798649391147e-04;5.672444609428617390e-02;1.087843518811002809e-02;6.684882024434500580e-02;4.803383027321284603e-03;2.080508247289706777e-02;-6.198056436475044007e-02;-8.153052201691862733e-02;-3.582880262673843273e-03;3.017603076621883096e-03;-2.373384427470371510e-02;2.355572304876224043e-04;5.591279208711513043e-02;-3.930723454858808807e-02;4.229294722919883440e-03
-3.865984364234752862e-02;1.154505770689583954e+01;7.335955926771606794e-01;5.553021472208015119e-01;4.384331680656615937e+00;-8.072190229048764251e-03;-2.119674799676744131e-02;6.034908637775537182e-02;-2.819221687526101815e-03;1.119782200374863299e-02;1.479741792765198235e-03;3.372513399216011537e-02;8.949529418075014009e-02;3.955523222443225149e-03;-9.233319280140428464e-02;4.153427068587722641e-03;-5.737979250320756480e-02;-7.160899674543430744e-03;-1.950408655085302673e-02;2.847339347206692683e-02;-9.047474259512171962e-03;1.676128289674734886e-02;4.542296910649810254e-02;2.176791308920489679e-02;3.557339838859820830e-02;3.688368777262891057e-02;3.385434644453726855e-02;-1.832825353031369495e-02;-7.499018499399089099e-02;-1.123270455091262762e-02;3.259413698917895674e-02;-5.963269302567399122e-02;3.257457508763115378e-02;1.680923103791013770e-02;-8.436554526425654732e-02;-8.840132813014715818e-02;6.532677664510601681e-03;1.942826594415262773e-02;1.134708544547244867e-02;5.235863152104278800e-02;-4.471803702302987182e-02;-9.043951819298982550e-03;-3.852487937721267575e-02;5.671792949431202907e-02;3.001323272528292480e-02;5.678288018252103907e-03;4.423472181196722725e-02;8.793661321443450862e-02;5.098941669392114545e-02;-3.853281160366542335e-02;1.909598926855141099e-02;-1.485709239442929448e-03;-3.903640465914828828e-02;-3.843404793197929825e-02;-2.443437411969526588e-02
9.334110456416422341e-02;-1.276127870653196217e+00;2.553664867716765041e+00;1.379128349206673265e+00;2.167694030958420726e+00;-7.016741490668110259e-03;9.202000075529964684e-02;2.642287158500513169e-02;7.763380068227321296e-02;-8.659085850259850767e-03;5.964038000094198932e-02;-2.100300037670271847e-02;1.096420541016747685e-01;8.839540601580497814e-02;-3.673205027035341547e-02;5.062564068017573644e-03;-3.094719530169348296e-02;4.930468672987159406e-02;-3.092070942231700190e-02;-4.139457895927280422e-04;3.044636890048312353e-02;-2.704635277828383935e-02;7.101588974126486764e-02;2.648505871692534430e-02;-6.843969568338525988e-02;-1.215713908426263416e-02;-3.642283942435226018e-02;5.725046434337027756e-02;-1.792700168589970167e-01;3.707158657948269459e-02;-3.353037257147089417e-02;7.636406892906595634e-02;8.186968396497677769e-02;3.296679675670883408e-02;-7.536928496477631606e-03;4.526268485900117322e-02;3.871150938049826989e-02;2.802417486658506304e-02;-9.583987210660016576e-02;-1.807009302199356557e-02;8.029283859187571690e-03;-4.581293870556047559e-02;-8.256577677634106827e-02;8.804019589819744862e-02;4.656699008663377909e-02;-1.147994953935140838e-01;4.278328554921839028e-03;-1.631767815343719910e-02;5.118066237223986570e-02;8.402906254925079227e-03;3.659951113017932689e-02;2.712870071527464025e-02;-5.011242204268442912e-02;5.045315662618306274e-02;-5.351345979902954325e-03
3.299202887235285625e-02;5.417749088416755399e+00;-6.314636492350969021e-01;9.988344708360392676e-01;-1.259194989550602495e+00;-6.116121650097350315e-02;-1.018144273662561911e-01;5.318436883354251028e-03;-9.632157104264298109e-02;-1.535684029997987782e-02;-1.005686621178045539e-02;1.572307167451548722e-03;5.870207686503249589e-02;-2.199762954981417801e-02;-2.295426132913280445e-02;3.673480741171322034e-02;-5.971865875944205870e-02;7.322409177529244639e-02;2.404683270529646422e-02;5.949140408870325081e-02;1.005356249255520834e-01;2.569831239368834067e-03;1.223173366693981051e-02;-1.471739519648371589e-02;2.172271974467783473e-02;-8.270124746038524585e-03;-8.921340056599320889e-02;-1.109252193336739967e-01;3.201246479930514033e-02;-2.789494717672271265e-02;5.814463941566418159e-02;8.837020422805291764e-02;-5.941819954684311039e-02;8.247091909312694036e-02;2.236059783508454954e-02;-1.956204147731029075e-02;1.292260808324070288e-02;-4.133281616799355795e-02;5.503139336110227792e-02;-4.454261647099413274e-02;-2.206337997498048625e-02;-9.759512887579813167e-02;-1.346088392006430760e-02;-2.374972794469726659e-02;-4.628613408600913692e-02;4.759016137285013159e-02;6.384352700546089276e-02;-2.485620293960397881e-02;2.153100495464670139e-02;4.034192607765477168e-02;-8.373763394577599106e-02;-3.470063453901268274e-02;-2.681552350125347012e-02;-7.916721083049604868e-02;1.310072184544242013e-01
-2.185202268928355951e-02;-7.152084335966706341e-01;9.194013435461251049e+00;3.353669275688619500e+00;1.814175290512042515e+00;8.336949022721318325e-02;-3.440402501064332430e-02;-8.778561388477679542e-03;2.526971420864063123e-02;-1.444261386996837163e-02;-3.600141886727489110e-02;-6.955644487832218781e-02;-1.252545295382506522e-02;9.139467597950999556e-03;-5.400331930801580832e-02;-1.431827812660446675e-01;3.759062160031111099e-02;3.507263482991575948e-02;7.310915982845428429e-02;1.581054940000932788e-02;-1.416093340028523086e-02;-5.097547349772444530e-03;2.889209095468808774e-02;9.168070713627579291e-03;-7.101737856298861139e-03;-3.084757559071583249e-02;2.185307405342891071e-02;1.885282320510770979e-02;3.225095965603202303e-02;-2.871497338141285049e-02;-2.061592846726057610e-02;-5.899161032853855735e-02;1.884604555986365074e-02;4.908813742464474689e-02;-1.795112900617564650e-02;-6.756183178893114538e-03;3.712540107831245606e-02;-8.654117206785835736e-02;2.583357062090912634e-02;7.311367137477259304e-02;1.210236350701042810e-03;3.101761950637730442e-02;7.496418785872775714e-02;-3.315690740169690426e-02;-5.056124898967924441e-02;1.555897712071309738e-02;3.956392156508457131e-02;6.724933381083725986e-03;8.793360351852179402e-02;1.004815244789604260e-02;-1.274033086091361233e-02;-2.943644823674405192e-02;9.744080051737157022e-02;-2.995371730247746445e-02;-3.842724744754345140e-02
4.880991026725849807e-02;-1.043044763228114391e+01;-1.051417115991975848e+01;8.790020869592451547e+00;1.832383516049215233e+00;5.502815641997948343e-02;-5.935677128550058065e-03;-6.298234345426959035e-02;-5.219056428316068419e-02;-4.427828440523332021e-02;-4.940463234089433053e-02;2.437903486973033718e-02;-6.094312606549878025e-02;2.581248081554296525e-02;1.187188540885827578e-02;-5.525250066086642708e-02;5.249059550527054863e-02;-1.783365412314162277e-02;-6.281995392392607236e-02;1.647045857795588139e-02;1.473624221225478675e-02;4.066803601659626372e-02;9.078521306795991896e-02;4.373902061433911602e-04;-1.750906402259170755e-02;-3.149710650867214995e-02;-2.010824463371359283e-02;5.820166029792777501e-02;-1.395070677960337339e-02;7.104731837167747865e-02;1.172670562998296556e-02;1.187606682095973254e-01;-3.499261199002502015e-02;-3.311473016497682581e-02;4.993489328772604541e-02;4.314624934541885781e-02;-4.449556509966479806e-02;9.877746506501432211e-02;2.602966326570728753e-03;2.844505732742380871e-03;-8.240249975182377395e-02;-1.943809023380707601e-02;-3.832438479773578321e-02;7.895268474423293437e-02;-2.812186167120815997e-02;3.959691687063985471e-02;8.997252920500381501e-02;-8.515495895709343510e-02;-5.852125273465276500e-02;8.699893063559886730e-02;2.409939359526619071e-02;6.534906977741032630e-02;1.167934740027064787e-02;8.901556479408662126e-02;-4.848058558791994155e-03
