8.261137653827571370e+00;4.938045334850871271e+00;-1.808993230963345411e+00;-4.871083083800417768e+00;3.902178683667543169e-01;2.537500314123199097e+00;1.989840226009462532e+00;2.019973118221235264e+00;2.024360377127697674e+00
6.016485685498981439e+00;7.928980636322151554e+00;4.856322337668003364e+00;5.810898063171829442e+00;1.288615897772407592e+00;9.857670438963248571e+00;1.999774376056200786e+00;2.007713988942066763e+00;2.009331853968237436e+00
-8.807039406796207004e+00;4.878729894812945389e+00;7.068631851867287708e+00;-3.422029656087326455e+00;1.376112333384236841e+01;4.369969205168236392e+00;1.985758282813330666e+00;2.006169620931235187e+00;2.010529874200411626e+00
-7.626159608151898972e-01;1.235237738783359163e+01;-3.048374193870106552e+00;-3.228902308257613818e+00;1.507289129123810412e+01;1.811512779022272568e+01;2.005613743905338975e+00;2.003775507600840555e+00;2.004195137978948438e+00
4.853426027859825354e+00;1.554188051271840898e+01;2.142043563683284191e+00;-4.738599925291618220e+00;1.631602557583889279e+01;4.701425694089891749e+00;2.022009610119643863e+00;1.994643831298177572e+00;2.045187923155722398e+00
-7.065105404140041401e+00;1.911216131068783852e+01;3.444007216369370905e+00;4.418153981362928917e-01;8.616726980729410457e+00;1.133089766965485623e+01;2.004670232767903126e+00;2.029327103112533059e+00;1.998533425855889778e+00
1.963299184757262505e+00;1.268543523592293099e+01;7.168021142375449184e-01;-4.692945237011792337e+00;2.422850936302411995e+00;6.512985127646890859e+00;1.993707400709394895e+00;2.016917356728187283e+00;1.997133688468516910e+00
5.976259678207984649e+00;5.577102256766584887e+00;-2.269564214374371502e+00;2.041549883501364349e+00;4.623900772481516874e+00;1.747222188724578729e+01;2.027941870235007826e+00;1.997875459712303625e+00;1.974256145056046519e+00
3.612528902934683650e+00;4.068882402115185926e+00;5.972222024534589835e+00;-6.159391325891665048e+00;-5.794670808664328376e+00;9.851990906155929650e+00;2.007942091455270806e+00;2.005849592552014560e+00;1.997823783587167501e+00
-5.558349731244501157e+00;8.653468686483217098e+00;2.257653442781184516e+00;1.646520879367823653e+00;-1.086500611769984914e-01;6.436832096112654611e+00;2.006307215768715402e+00;1.974367279001399966e+00;1.964944907544115660e+00
6.817844121381124722e+00;1.107091634628102739e+01;-2.980699694139978817e+00;-1.890372102001021348e+00;1.057530911622184533e+01;8.695548280898101723e+00;1.985216471257848392e+00;2.014431648945854469e+00;1.979733147825992967e+00
-1.851817449238719604e-01;1.483760466122099864e+01;2.781143023498799494e+00;1.108138733210914939e+00;5.661034671379810312e+00;9.979869083676614849e+00;1.986979928812429463e+00;1.997749976060871235e+00;2.011109103398574405e+00
1.092722216693610271e+01;6.131654112457830763e+00;3.612160339537032527e+00;-4.673703481007496663e+00;2.501967690161892577e+00;8.432321615496860545e+00;2.000308794307577021e+00;2.009584581908018031e+00;2.000810292842294391e+00
1.325029631102685457e+00;5.674497302245526065e+00;9.193307377220495624e+00;-2.743414001241895939e+00;6.118794152747273785e+00;1.189604462133461915e+01;1.989823122160988111e+00;2.008822727829416177e+00;2.005859286268814046e+00
1.674093880906717846e+00;1.623559013435966847e+01;2.141751644027058976e+00;-7.126237243211905437e+00;1.464347880585927086e+01;1.990018418738216610e+01;2.003802416263652297e+00;1.998483580783957825e+00;2.003725205031456902e+00
-1.677300929653910977e+00;6.665308578903161418e+00;5.260555630624437207e+00;-1.500280228004929217e+00;6.083131849990272677e+00;9.723808518715024718e+00;2.008691360813868787e+00;2.014748090686399262e+00;1.993015456346134640e+00
-2.623792858874840483e-02;1.011992554223216523e+01;-4.272614655979577236e+00;-1.352539985667986500e+00;1.646928118264110807e+01;6.137440111405823018e-03;2.027823407199107031e+00;1.975627575473433151e+00;2.007359268277287168e+00
1.175789568866653978e+00;1.267005781463860714e+01;-5.584137987780582790e+00;2.936734630470565044e+00;7.159625955281895493e+00;6.225676095452872261e-01;1.997736325091005405e+00;1.975017685894605801e+00;2.008247406348323771e+00
2.741122479087257258e+00;7.640558844486485590e+00;2.990224347382078207e+00;4.001104494905140641e+00;5.978857782440537783e+00;-2.653347185411133680e+00;1.998158966170594075e+00;2.002500447640298553e+00;1.975325712537518097e+00
